Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Zap,Ven,Dep,Prados Tepeyac,9,4336660.0,3000000.0,4950000.0,-0.5403120891419455,mediana_rango,88.0,69.0,197.0,1.9934279713097343,mediana_rango,41465.90909090909,24365.48223350254,63387.24637681159,-0.046743959664693024,mediana_rango
Sep25,Zap,Ven,Dep,Puerta Las Lomas,32,8705640.0,5985000.0,14950000.0,0.8037433989402708,mediana_IQR,98.0,72.0,188.0,1.1108744809080395,mediana_IQR,89590.56371706758,69991.86991869919,117272.72727272728,0.6136300562305206,mediana_IQR
Sep25,Zap,Ven,Dep,Puerta Real,7,12100000.0,8950000.0,15500000.0,0.4678941712720499,mediana_rango,210.0,175.0,270.0,1.0777785736279306,mediana_rango,55504.5871559633,46082.94930875576,69892.47311827957,0.9706236688854761,mediana_rango
Sep25,Zap,Ven,Dep,Puerta de Hierro,102,13972621.774509804,6300000.0,25000000.0,0.41223138338422644,media_desv,160.0,65.0,351.0,0.8994357070133457,mediana_IQR,83866.95060887733,42735.042735042734,150000.0,0.4336786296445247,media_desv
Sep25,Zap,Ven,Dep,Puerta de Plata,22,11216315.0,6833000.0,25000000.0,0.9751772171884817,mediana_IQR,130.5,59.0,300.0,0.9563873207226491,mediana_IQR,99917.7229346034,60606.06060606061,149288.13559322033,0.15103241596359376,mediana_IQR
Sep25,Zap,Ven,Dep,Puerta del Bosque,6,15275000.0,6981000.0,24440000.0,0.28730199978751436,mediana_rango,162.0,59.0,238.0,-0.26792518444237223,mediana_rango,89301.24914971244,75630.25210084034,146347.30538922155,1.0897136968610883,mediana_rango
Sep25,Zap,Ven,Dep,Puerta del Tule,32,4579030.4375,3340000.0,5800000.0,0.0136040077029358,media_desv,71.0,44.0,105.0,0.4072722875091516,media_desv,65226.86146738254,51210.88571428572,77957.44680851063,0.29005857641848315,media_desv
Sep25,Zap,Ven,Dep,Puerta del Valle,15,5870000.0,4450000.0,7450000.0,0.24469159481543518,mediana_IQR,85.0,61.0,114.0,-0.05367298435592925,mediana_IQR,64326.92307692308,53529.41176470588,73770.4918032787,-0.1353190388811324,mediana_IQR
Sep25,Zap,Ven,Dep,Real Vallarta,6,5299000.0,2840000.0,5851270.0,-0.8603169921128146,mediana_rango,103.5,80.0,113.0,-0.3222996238617541,mediana_rango,46893.80530973451,34117.64705882353,56993.84042553192,-0.22109464108700327,mediana_rango
Sep25,Zap,Ven,Dep,Real del Carmen,5,4750000.0,3770000.0,5300000.0,-0.21765197354470436,mediana_rango,80.0,75.0,106.0,1.3171561353662395,mediana_rango,47125.0,44811.32075471698,65333.333333333336,0.8398313545254832,mediana_rango
Sep25,Zap,Ven,Dep,Reserva Real,12,11510000.0,9100000.0,15200000.0,0.13826397645533467,mediana_IQR,159.0,110.0,210.0,-0.09060793559268318,mediana_IQR,66816.05975723622,60625.0,124090.90909090907,2.495401748224374,mediana_IQR
Sep25,Zap,Ven,Dep,San Juan de Ocotán,5,3650000.0,2617000.0,4500000.0,-0.007418738917704017,mediana_rango,90.0,42.0,100.0,-1.4091734300061372,mediana_rango,43027.02702702703,39770.833333333336,62309.52380952381,1.9684903269046754,mediana_rango
Sep25,Zap,Ven,Dep,Santa Ana Tepetitlán,25,2750000.0,1590000.0,5346499.0,1.6701117969771218,mediana_IQR,87.0,53.0,185.0,0.8295796206040866,mediana_IQR,31818.18181818182,14028.776978417269,52935.63366336634,0.03473165289406871,mediana_IQR
Sep25,Zap,Ven,Dep,Santa Fe,6,6850000.0,3766587.0,15959000.0,1.8635037763418507,mediana_rango,135.5,52.0,279.0,0.5067112167520841,mediana_rango,56212.29872144653,26808.510638297877,72434.36538461539,-1.32712202602782,mediana_rango
Sep25,Zap,Ven,Dep,Santillana,5,4750000.0,4100000.0,7500000.0,0.5767763889312504,mediana_rango,110.0,94.0,285.0,0.8181759088375421,mediana_rango,37272.72727272727,26315.78947368421,50531.914893617024,0.2644412386883238,mediana_rango
Sep25,Zap,Ven,Dep,Sin Nombre,10,5300942.0,2942559.0,8000000.0,-0.22660766176560693,mediana_IQR,77.5,72.0,132.0,1.5912894574689993,mediana_IQR,65700.69063079776,37725.11538461538,88815.78947368421,-0.42636511971462526,mediana_IQR
Sep25,Zap,Ven,Dep,Solares,16,4884406.0,2890000.0,6149899.0,-0.453311554794506,mediana_IQR,82.5,41.0,130.0,0.039969036613975197,mediana_IQR,57125.0,42894.73684210526,71747.23529411765,0.005498723747020777,mediana_IQR
Sep25,Zap,Ven,Dep,Tepeyac,7,3096000.0,2640694.0,3903000.0,0.19133213790030298,mediana_rango,61.0,60.0,80.0,1.1274354693711524,mediana_rango,50095.23333333333,44011.566666666666,53492.857142857145,-1.1560350685767022,mediana_rango
Sep25,Zap,Ven,Dep,Valle Real,47,8880619.0,6280000.0,23000000.0,1.6694740353607038,mediana_IQR,151.0,95.0,333.0,0.9435580074800204,mediana_IQR,59369.7584031233,39929.325088339225,91408.71689497716,0.44735510799862493,media_desv
Sep25,Zap,Ven,Dep,Victoria,8,5036578.0,3000000.0,7000000.0,-0.003849570989984084,mediana_rango,79.0,62.0,97.0,0.17315111454305415,mediana_rango,63377.84360465116,38235.294117647056,112903.2258064516,1.5627623768336703,mediana_rango
Sep25,Zap,Ven,Dep,Villa Universitaria,6,8925000.0,3650000.0,14950000.0,0.49950257189804226,mediana_rango,136.0,52.0,170.0,-1.2407260322231346,mediana_rango,68997.668997669,53142.857142857145,87941.17647058824,0.18795269359337421,mediana_rango
Sep25,Zap,Ven,Dep,Villa Verona,21,7990000.0,3708296.0,17000000.0,0.881523208461977,mediana_IQR,105.0,45.0,310.0,1.5859458055248306,mediana_IQR,75029.64406779662,54838.70967741936,83955.55555555556,-0.6402437744317931,mediana_IQR
Sep25,Zap,Ven,Dep,Zapopan Centro,25,2500000.0,1095000.0,3400000.0,-1.2234196312907126,mediana_IQR,57.0,51.0,68.0,0.38378293140164155,mediana_IQR,46268.65671641791,18250.0,53125.0,-2.8034911063634507,mediana_IQR
