Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,Cruz Verde,1,1198000.0,1198000.0,1198000.0,67.0,67.0,67.0,17880.59701,17880.59701,17880.59701
Sep25,Zap,Ven,Cas,De La Azalea,1,3300000.0,3300000.0,3300000.0,95.0,95.0,95.0,34736.84211,34736.84211,34736.84211
Sep25,Zap,Ven,Cas,De Los Sauces,1,3650000.0,3650000.0,3650000.0,140.0,140.0,140.0,26071.42857,26071.42857,26071.42857
Sep25,Zap,Ven,Cas,Del Bosque,1,7800000.0,7800000.0,7800000.0,320.0,320.0,320.0,24375.0,24375.0,24375.0
Sep25,Zap,Ven,Cas,Del Iris,1,6500000.0,6500000.0,6500000.0,235.0,235.0,235.0,27659.57447,27659.57447,27659.57447
Sep25,Zap,Ven,Cas,Del Oro,1,6900000.0,6900000.0,6900000.0,189.0,189.0,189.0,36507.93651,36507.93651,36507.93651
Sep25,Zap,Ven,Cas,Del Parque,5,9250000.0,13558000.0,18450000.0,175.0,349.8,450.0,33613.63636,40577.020597999996,52857.14286
Sep25,Zap,Ven,Cas,División del Norte,1,3150000.0,3150000.0,3150000.0,114.0,114.0,114.0,27631.57895,27631.57895,27631.57895
Sep25,Zap,Ven,Cas,Ecológica El Seattle,2,11900000.0,11900000.0,11900000.0,400.0,402.5,405.0,29382.71605,29566.358025,29750.0
Sep25,Zap,Ven,Cas,El Bajo Hábitat 1,3,9950000.0,11130000.0,12850000.0,221.0,260.3333333333333,330.0,38939.39394,43335.165543333336,46043.47826
Sep25,Zap,Ven,Cas,El Bajo Hábitat 2,4,9950000.0,12800000.0,14500000.0,265.0,297.25,330.0,36313.86861,43347.5584175,54339.62264
Sep25,Zap,Ven,Cas,El Batan,2,2980000.0,3240000.0,3500000.0,72.0,81.0,90.0,33111.11111,40861.11111,48611.11111
Sep25,Zap,Ven,Cas,El Bosque,5,2280000.0,3682000.0,4280000.0,97.0,135.8,157.0,23505.15464,27070.113387999998,31081.08108
Sep25,Zap,Ven,Cas,El Briseño,5,2800000.0,5568000.0,15100000.0,120.0,217.2,300.0,12041.66667,23851.850656000002,50333.33333
