Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Dep,Lomas Altas,17,2950000.0,8655352.94117647,14500000.0,68.0,159.47058823529412,279.0,42983.87096774193,53789.99164507146,70833.33333333333
Sep25,Zap,Ven,Dep,Lomas de Atemajac,3,1675000.0,3825000.0,8000000.0,56.0,99.66666666666667,180.0,28571.42857142857,34308.862433862436,44444.444444444445
Sep25,Zap,Ven,Dep,Lomas de Guadalupe,5,3166000.0,4110080.0,5250000.0,53.0,76.8,103.0,50085.365853658535,54478.49788365294,64188.67924528302
Sep25,Zap,Ven,Dep,Lomas de Zapopan,13,1350000.0,2376923.076923077,4900000.0,52.0,71.3076923076923,99.0,17171.717171717173,32665.89235688592,57647.05882352941
Sep25,Zap,Ven,Dep,Lomas del Batan,1,2460000.0,2460000.0,2460000.0,49.0,49.0,49.0,50204.08163265306,50204.08163265306,50204.08163265306
Sep25,Zap,Ven,Dep,Lomas del Valle,2,4000000.0,4495000.0,4990000.0,78.0,87.5,97.0,41237.113402061856,52605.736188210416,63974.35897435898
Sep25,Zap,Ven,Dep,Los Pinos,1,4650000.0,4650000.0,4650000.0,116.0,116.0,116.0,40086.206896551725,40086.206896551725,40086.206896551725
Sep25,Zap,Ven,Dep,Mirador del Bosque,2,701797.0,732430.5,763064.0,44.0,49.5,55.0,13873.89090909091,14911.911363636364,15949.931818181818
Sep25,Zap,Ven,Dep,Mirador del Sol,22,2741185.0,5466608.7272727275,7775000.0,45.0,110.63636363636364,147.0,39840.99295774648,50557.22022012193,78535.35353535354
Sep25,Zap,Ven,Dep,Moctezuma,2,1620000.0,1809500.0,1999000.0,54.0,54.5,55.0,30000.0,33172.72727272727,36345.454545454544
Sep25,Zap,Ven,Dep,México,1,4850000.0,4850000.0,4850000.0,134.0,134.0,134.0,36194.02985074627,36194.02985074627,36194.02985074627
Sep25,Zap,Ven,Dep,Mítica Residencial,1,5200000.0,5200000.0,5200000.0,100.0,100.0,100.0,52000.0,52000.0,52000.0
Sep25,Zap,Ven,Dep,Nueva Primavera,5,1580000.0,1617000.0,1695000.0,53.0,54.6,57.0,27719.298245614034,29661.21015326576,31981.132075471694
Sep25,Zap,Ven,Dep,Nuevo México,2,2998000.0,3124000.0,3250000.0,79.0,79.5,80.0,37949.36708860759,39287.1835443038,40625.0
Sep25,Zap,Ven,Dep,Palma Real,3,3875000.0,4913333.333333333,6060500.0,62.0,111.0,169.0,35860.94674556213,48487.96264067757,62500.0
Sep25,Zap,Ven,Dep,Parque Virreyes,1,4250000.0,4250000.0,4250000.0,66.0,66.0,66.0,64393.93939393939,64393.93939393939,64393.93939393939
Sep25,Zap,Ven,Dep,Parques de Tesistán,1,2280000.0,2280000.0,2280000.0,107.0,107.0,107.0,21308.41121495327,21308.41121495327,21308.41121495327
Sep25,Zap,Ven,Dep,Paseos del Sol,22,1950000.0,3507386.3636363638,20000000.0,56.0,83.27272727272727,200.0,28571.42857142857,37897.6719004886,100000.0
Sep25,Zap,Ven,Dep,Pinar de La Calma,1,1970000.0,1970000.0,1970000.0,48.0,48.0,48.0,41041.66666666666,41041.66666666666,41041.66666666666
Sep25,Zap,Ven,Dep,Plaza Guadalupe,4,2500000.0,4300000.0,5800000.0,75.0,90.25,98.0,27777.777777777777,46869.61451247166,59183.67346938775
Sep25,Zap,Ven,Dep,Poniente,42,3550000.0,6661373.80952381,13800000.0,60.0,112.52380952380952,208.0,42713.56783919598,61737.496872614895,82000.0
Sep25,Zap,Ven,Dep,Prados Guadalupe,2,2950000.0,3225000.0,3500000.0,80.0,95.5,111.0,31531.53153153153,34203.26576576577,36875.0
Sep25,Zap,Ven,Dep,Prados Tepeyac,9,3000000.0,4094937.777777778,4950000.0,69.0,99.66666666666667,197.0,24365.48223350254,45174.71555013477,63387.24637681159
Sep25,Zap,Ven,Dep,Puerta Aqua,2,8535955.0,12717977.5,16900000.0,104.0,205.0,306.0,55228.75816993464,68652.62427727501,82076.49038461539
Sep25,Zap,Ven,Dep,Puerta Las Lomas,32,5985000.0,9920907.0,14950000.0,72.0,111.4375,188.0,69991.86991869919,89527.33159877354,117272.72727272728
