Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ren,Cas,Jardines de San Ignacio,2,39500.0,44750.0,50000.0,300.0,357.5,415.0,120.4819277,126.0742972,131.6666667
Sep25,Zap,Ren,Cas,Jardines del Ixtepete,1,12500.0,12500.0,12500.0,79.0,79.0,79.0,158.2278481,158.2278481,158.2278481
Sep25,Zap,Ren,Cas,Jardines del Sol,1,50000.0,50000.0,50000.0,480.0,480.0,480.0,104.1666667,104.1666667,104.1666667
Sep25,Zap,Ren,Cas,Jardines del Valle,1,15000.0,15000.0,15000.0,120.0,120.0,120.0,125.0,125.0,125.0
Sep25,Zap,Ren,Cas,Jardín Real,3,30000.0,36300.0,41000.0,152.0,238.0,306.0,123.8562092,160.4602934333333,197.3684211
Sep25,Zap,Ren,Cas,Jocotán,1,29000.0,29000.0,29000.0,140.0,140.0,140.0,207.1428571,207.1428571,207.1428571
Sep25,Zap,Ren,Cas,La Aurora,1,15000.0,15000.0,15000.0,80.0,80.0,80.0,187.5,187.5,187.5
Sep25,Zap,Ren,Cas,La Calma,1,32500.0,32500.0,32500.0,312.0,312.0,312.0,104.1666667,104.1666667,104.1666667
Sep25,Zap,Ren,Cas,La Cima,3,25000.0,25666.666666666668,27000.0,220.0,225.33333333333334,236.0,105.9322034,114.09861323333332,122.7272727
Sep25,Zap,Ren,Cas,La Estancia,3,22000.0,29500.0,38000.0,180.0,277.6666666666667,368.0,100.0,108.49436393333333,122.2222222
Sep25,Zap,Ren,Cas,La Moraleja,1,14900.0,14900.0,14900.0,105.0,105.0,105.0,141.9047619,141.9047619,141.9047619
Sep25,Zap,Ren,Cas,La Stravaganza,1,17800.0,17800.0,17800.0,110.0,110.0,110.0,161.8181818,161.8181818,161.8181818
Sep25,Zap,Ren,Cas,Lagos del Country,1,12500.0,12500.0,12500.0,95.0,95.0,95.0,131.5789474,131.5789474,131.5789474
Sep25,Zap,Ren,Cas,Las Agujas,1,9000.0,9000.0,9000.0,90.0,90.0,90.0,100.0,100.0,100.0
Sep25,Zap,Ren,Cas,Las Arboledas,1,60000.0,60000.0,60000.0,458.0,458.0,458.0,131.0043668,131.0043668,131.0043668
Sep25,Zap,Ren,Cas,Las Fuentes,1,60000.0,60000.0,60000.0,196.0,196.0,196.0,306.122449,306.122449,306.122449
Sep25,Zap,Ren,Cas,Las Palomas,1,13000.0,13000.0,13000.0,120.0,120.0,120.0,108.3333333,108.3333333,108.3333333
