Ciudad,Colonia,operacion,tipo_propiedad,precio_q5,precio_q10,precio_q25,precio_q50,precio_q75,precio_q90,precio_q95,area_m2_q5,area_m2_q10,area_m2_q25,area_m2_q50,area_m2_q75,area_m2_q90,area_m2_q95,PxM2_q5,PxM2_q10,PxM2_q25,PxM2_q50,PxM2_q75,PxM2_q90,PxM2_q95
Gdl,Echeverria,Ven,Cas,3312500.0,3325000.0,3362500.0,3425000.0,3487500.0,3525000.0,3537500.0,167.45,174.9,197.25,234.5,271.75,294.1,301.55,11255.006067961165,11830.400485436892,13556.583737864077,16433.555825242718,19310.527912621357,21036.711165048546,21612.105582524273
Gdl,El Bethel,Ven,Cas,2150000.0,2150000.0,2150000.0,2150000.0,2150000.0,2150000.0,2150000.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,23888.88888888889,23888.88888888889,23888.88888888889,23888.88888888889,23888.88888888889,23888.88888888889,23888.88888888889
Gdl,El Carmen,Ven,Cas,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,11052.631578947368,11052.631578947368,11052.631578947368,11052.631578947368,11052.631578947368,11052.631578947368,11052.631578947368
Gdl,El Carmen,Ven,Local comercial,4244526.0,4244526.0,4244526.0,4244526.0,4244526.0,4244526.0,4244526.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,47161.4,47161.4,47161.4,47161.4,47161.4,47161.4,47161.4
Gdl,El Dean,Ven,Cas,3499000.0,3499000.0,3499000.0,3499000.0,3499000.0,3499000.0,3499000.0,90.4,91.8,96.0,103.0,110.0,114.2,115.6,30376.41409776241,30846.845289541918,32258.13886488044,34610.29482377797,36962.45078267551,38373.74435801403,38844.17554979354
Gdl,El Dean,Ven,Dep,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,43456.14035087719,43456.14035087719,43456.14035087719,43456.14035087719,43456.14035087719,43456.14035087719,43456.14035087719
Gdl,El Manantial,Ven,Dep,1935188.7,1961554.4,2040651.5,2172480.0,2297639.0,2372734.4,2397766.2,56.9,57.8,60.5,65.0,70.0,73.0,74.0,32415.85292307692,32527.732512820512,32863.37128205128,33422.769230769234,33754.44711538462,33953.45384615385,34019.78942307692
Gdl,El Rastro,Ven,Dep,1684100.0,1722200.0,1836500.0,2000000.0,2187500.0,2345000.0,2397500.0,46.8,48.6,54.0,61.5,68.5,73.0,74.5,31880.98086124402,31943.779904306222,32132.177033492826,32785.087719298244,34144.444444444445,35604.444444444445,36091.11111111111
Gdl,El Retiro,Ven,Cas,3250000.0,3250000.0,3499000.0,3600000.0,4780000.0,5488000.0,6483999.999999999,174.6,190.2,210.0,262.0,290.0,362.8,366.4,12220.321137141353,13233.745722558568,13822.714681440444,16950.35460992908,20216.216216216217,20637.91554357592,21033.243486073676
Gdl,El Retiro,Ven,Dep,1742937.8,1781238.5,1829717.75,2147240.0,2518625.0,2778075.0,2859000.0,36.4,37.0,40.0,51.0,64.0,66.9,69.15,35680.22774327122,37653.270150501674,39394.19964349376,41882.69230769231,47677.265033783784,51007.22727272727,55274.26515151513
Gdl,El Rosario,Ven,Cas,2668250.0,2691500.0,2761250.0,7300000.0,11850000.0,11940000.0,11970000.0,97.75,98.5,100.75,360.0,618.0,618.0,618.0,19142.39482200647,19190.938511326858,19336.569579288025,22674.424138587474,26665.02425712553,27985.59733171619,28425.788356579746
Gdl,El Rosario,Ven,Dep,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,34107.142857142855,34107.142857142855,34107.142857142855,34107.142857142855,34107.142857142855,34107.142857142855,34107.142857142855
Gdl,El Sauz,Ven,Cas,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,36363.63636363636,36363.63636363636,36363.63636363636,36363.63636363636,36363.63636363636,36363.63636363636,36363.63636363636
Gdl,El Sauz,Ven,Dep,1272250.0,1294500.0,1361250.0,1472500.0,1583750.0,1650500.0,1672750.0,50.15,50.3,50.75,51.5,52.25,52.7,52.85,24100.660377358494,24616.415094339623,26163.67924528302,28742.452830188682,31321.22641509434,32868.49056603773,33384.24528301887
Gdl,El Verde (Planetario),Ven,Dep,1012608.85,1095217.7,1343044.25,1756088.5,2169132.75,2416959.3,2499568.15,61.25,63.5,70.25,81.5,92.75,99.5,101.75,16216.00752118644,16669.303177966103,18029.190148305086,20295.66843220339,22562.146716101695,23922.033686440678,24375.32934322034
Gdl,Electricistas,Ven,Cas,4799000.0,4799000.0,4799000.0,4799000.0,4799000.0,4799000.0,4799000.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,19043.650793650795,19043.650793650795,19043.650793650795,19043.650793650795,19043.650793650795,19043.650793650795,19043.650793650795
Gdl,Ferrocarril,Ven,Cas,2270000.0,2270000.0,2270000.0,2270000.0,2270000.0,2270000.0,2270000.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,13757.575757575758,13757.575757575758,13757.575757575758,13757.575757575758,13757.575757575758,13757.575757575758,13757.575757575758
Gdl,Ferrocarril,Ven,Local comercial,1650000.0,1650000.0,1650000.0,1650000.0,1650000.0,1650000.0,1650000.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,16666.666666666668,16666.666666666668,16666.666666666668,16666.666666666668,16666.666666666668,16666.666666666668,16666.666666666668
Gdl,Fidel Velázquez,Ven,Dep,2105900.0,2673800.0,2848750.0,3120000.0,3350000.0,3500000.0,3724999.9999999995,77.0,77.0,80.25,81.0,88.25,92.19999999999999,97.6,22212.6213592233,29493.203883495145,36516.5544332211,39493.34616001282,41496.61144578313,42673.992673992674,43040.293040293036
Gdl,Fovissste Estadio,Ven,Dep,1385000.0,1385000.0,1385000.0,1385000.0,1385000.0,1385000.0,1385000.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,25648.14814814815,25648.14814814815,25648.14814814815,25648.14814814815,25648.14814814815,25648.14814814815,25648.14814814815
Gdl,Fábrica de Atemajac,Ven,Dep,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,27794.117647058825,27794.117647058825,27794.117647058825,27794.117647058825,27794.117647058825,27794.117647058825,27794.117647058825
Gdl,Heliodoro Hernández Loza,Ven,Cas,3013000.0,3036000.0,3105000.0,3220000.0,3335000.0,3404000.0,3427000.0,231.0,232.0,235.0,240.0,245.0,248.0,249.0,12112.0,12264.0,12720.0,13480.0,14240.0,14696.0,14848.0
Gdl,Hermosa Provincia,Ven,Local comercial,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,29906.54205607477,29906.54205607477,29906.54205607477,29906.54205607477,29906.54205607477,29906.54205607477,29906.54205607477
Gdl,Hernández Romo,Ven,Cas,1820000.0,1840000.0,1900000.0,2000000.0,2100000.0,2160000.0,2180000.0,103.65,105.3,110.25,118.5,126.75,131.7,133.35,13745.098039215687,14156.86274509804,15392.156862745098,17450.980392156864,19509.803921568626,20745.098039215685,21156.86274509804
Gdl,Hernández Romo,Ven,Local comercial,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,13440.860215053764,13440.860215053764,13440.860215053764,13440.860215053764,13440.860215053764,13440.860215053764,13440.860215053764
Gdl,Hormiguero,Ven,Dep,1870000.0,1870000.0,1870000.0,1870000.0,1870000.0,1870000.0,1870000.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,29682.53968253968,29682.53968253968,29682.53968253968,29682.53968253968,29682.53968253968,29682.53968253968,29682.53968253968
Gdl,Huentitán El Alto,Ven,Dep,1965000.0,1980000.0,2025000.0,2100000.0,2175000.0,2220000.0,2235000.0,58.1,58.2,58.5,59.0,59.5,59.8,59.9,32814.65517241379,33129.31034482759,34073.275862068964,35646.55172413793,37219.8275862069,38163.793103448275,38478.44827586207
Gdl,Huentitán El Bajo,Ven,Cas,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,26098.9010989011,26098.9010989011,26098.9010989011,26098.9010989011,26098.9010989011,26098.9010989011,26098.9010989011
Gdl,Huentitán El Bajo,Ven,Dep,1653500.0,1667000.0,2030000.0,2195000.0,2260000.0,2501000.0,2505500.0,38.0,38.0,41.5,55.5,57.75,58.4,60.199999999999996,33313.895781637715,35089.33002481389,37801.72413793103,41929.82456140351,45847.95321637427,52789.47368421053,54684.21052631579
Gdl,Huerta Baeza,Ven,Cas,9800000.0,9800000.0,9800000.0,9800000.0,9800000.0,9800000.0,9800000.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,18882.46628131021,18882.46628131021,18882.46628131021,18882.46628131021,18882.46628131021,18882.46628131021,18882.46628131021
Gdl,Independencia,Ven,Cas,3075000.0,3700000.0,5362500.0,7040000.0,7795000.0,8900000.0,9400000.0,118.5,138.0,201.75,291.5,348.25,366.0,368.0,20617.96326713454,21019.71031805286,22345.664184482346,24330.25911286781,27161.444958055126,30106.829349086292,31177.19317617181
Gdl,Independencia,Ven,Dep,2473491.35,2580149.7,2900124.75,3433416.5,3966708.25,4286683.3,4393341.65,62.75,70.5,93.75,132.5,171.25,194.5,202.25,22508.80922077922,23589.047012987012,26829.76038961039,32230.94935064935,37632.13831168831,40872.85168831169,41953.08948051948
Gdl,Independencia Oriente,Ven,Cas,3910000.0,4020000.0,4275000.0,5000000.0,5700000.0,6450000.0,7165999.999999999,135.95,141.8,167.0,218.0,306.75,386.40000000000003,405.4,14418.985270049101,15508.557938225458,17199.488491048593,21557.826520438684,27615.280289330924,32613.413304252997,37464.245925314615
Gdl,Independencia Oriente,Ven,Dep,2700000.0,2730000.0,2820000.0,2970000.0,3120000.0,3210000.0,3240000.0,74.65,75.3,77.25,80.5,83.75,85.7,86.35,36156.33737185461,36231.59366262815,36457.36253494874,36833.6439888164,37209.92544268406,37435.69431500466,37510.95060577819
Gdl,Independencia Oriente,Ven,Ofc,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,26530.61224489796,26530.61224489796,26530.61224489796,26530.61224489796,26530.61224489796,26530.61224489796,26530.61224489796
Gdl,Insurgentes,Ven,Cas,2075000.0,2330000.0,2830000.0,3200000.0,4072500.0,5399000.000000001,6189499.999999998,98.60000000000001,123.20000000000002,158.5,176.0,226.0,240.60000000000002,250.79999999999998,13557.530758430308,14854.525118393183,16661.969518701946,19166.666666666668,21952.852852852855,30620.393120393128,35139.742014742005
Gdl,Insurgentes,Ven,Local comercial,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
Gdl,Italia Providencia,Ven,Cas,11500000.0,11500000.0,11500000.0,11900000.0,12645000.0,13254000.0,13452000.0,269.9,270.8,297.0,328.0,382.5,417.8,427.4,30724.4469870328,31723.493516399692,33379.62962962963,35060.9756097561,40239.084764340514,42468.01880603543,42609.474087032584
Gdl,Italia Providencia,Ven,Dep,4597500.0,5712071.5,6403000.0,7590219.0,8246683.5,8450650.1,9044513.899999997,84.3,87.0,102.5,132.5,143.0,157.9,170.4999999999999,30852.74516026658,38004.59342600772,53126.995089285716,62525.51606288448,72578.10049704878,77527.58620689655,79453.09278350516
Gdl,Jardines Alcalde,Ven,Cas,5255200.0,5760400.0,6100000.0,7300000.0,7500000.0,9890000.0,10070000.0,170.4,180.8,197.0,237.0,322.0,349.0,371.0,22970.07340485601,23890.45736871824,25371.30801687764,26081.424936386768,36868.68686868687,37269.67005076142,37697.335025380715
Gdl,Jardines Alcalde,Ven,Dep,3200000.0,3350000.0,3800000.0,4450000.0,4500000.0,4500000.0,4500000.0,59.0,63.0,75.0,94.0,98.0,112.4,117.19999999999999,38589.829374372704,40294.41284710606,45408.16326530613,47872.34042553192,50666.66666666666,53539.393939393936,54496.969696969696
Gdl,Jardines Plaza del Sol,Ven,Cas,7560000.0,7620000.0,7800000.0,9900000.0,10000000.0,11680000.0,12240000.0,223.8,227.6,239.0,270.0,414.0,499.8,528.4,19145.26578721411,20337.2102099758,23913.043478260868,32635.98326359833,34090.90909090909,42080.808080808085,44744.10774410774
Gdl,Jardines Plaza del Sol,Ven,Ofc,11750000.0,11750000.0,11750000.0,11750000.0,11750000.0,11750000.0,11750000.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,42727.27272727273,42727.27272727273,42727.27272727273,42727.27272727273,42727.27272727273,42727.27272727273,42727.27272727273
Gdl,Jardines de Guadalupe,Ven,Cas,14350000.0,14350000.0,14350000.0,14350000.0,14350000.0,14350000.0,14350000.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,24870.01733102253,24870.01733102253,24870.01733102253,24870.01733102253,24870.01733102253,24870.01733102253,24870.01733102253
Gdl,Jardines de La Cruz,Ven,Cas,4325000.0,4400000.0,4500000.0,4500000.0,4800000.0,5280000.0,5639999.999999999,126.0,132.0,152.0,170.0,178.0,194.20000000000002,201.1,24921.76386913229,25519.203413940257,26877.406931964055,28235.29411764706,29601.648351648353,34214.28571428572,37107.14285714285
Gdl,Jardines de La Cruz,Ven,Dep,1680000.0,1680000.0,1680000.0,1680000.0,1680000.0,1680000.0,1680000.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0
Gdl,Jardines de La Paz,Ven,Cas,3534000.0,3578000.0,3650000.0,3950000.0,5100000.0,7357200.0,7373600.0,98.8,113.6,126.0,175.0,181.0,399.8,411.4,17926.651546243294,18479.780633857747,21823.204419889506,28651.685393258427,29382.352941176472,32111.176702085795,36829.39787485242
Gdl,Jardines de La Paz,Ven,Dep,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,23855.421686746988,23855.421686746988,23855.421686746988,23855.421686746988,23855.421686746988,23855.421686746988,23855.421686746988
Gdl,Jardines de Los Arcos,Ven,Cas,6343000.0,7106000.0,12061250.0,16000000.0,17497304.75,23244080.299999997,25622040.149999995,267.95,308.9,363.5,450.0,608.75,857.9,925.4499999999999,18368.662029555726,20624.53453242465,24075.65823173855,31617.576165902137,35368.24324324324,40678.10179536679,45584.08542149291
Gdl,Jardines de Los Arcos,Ven,Dep,3518184.3000000003,4036368.6,4766140.5,4890000.0,7003480.5,8463200.0,8726600.0,73.3,73.6,76.0,80.0,123.0,176.20000000000002,192.09999999999997,37950.0,38400.0,46368.131868131866,58000.0,63214.04223744292,71357.80473898556,75509.71993706033
Gdl,Jardines de Los Historiadores,Ven,Cas,746700.0,1085400.0,2101500.0,3795000.0,3947500.0,4039000.0,4069500.0,90.0,90.0,90.0,90.0,110.0,122.0,126.0,6999.2307692307695,9465.128205128205,16862.82051282051,29192.30769230769,37373.931623931625,42282.90598290599,43919.23076923077
Gdl,Jardines de Los Historiadores,Ven,Local comercial,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,15121.212121212122,15121.212121212122,15121.212121212122,15121.212121212122,15121.212121212122,15121.212121212122,15121.212121212122
Gdl,Jardines de Los Poetas,Ven,Dep,1282500.0,1285000.0,1305000.0,2202500.0,3313750.0,3425000.0,3437500.0,55.0,55.0,55.0,70.0,85.75,91.0,93.5,23318.181818181816,23363.636363636364,23727.272727272728,29981.060606060604,35496.608527131786,38055.74555403557,39321.99042407661
Gdl,Jardines de San Francisco,Ven,Cas,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,13736.263736263736,13736.263736263736,13736.263736263736,13736.263736263736,13736.263736263736,13736.263736263736,13736.263736263736
Gdl,Jardines de San José,Ven,Cas,2790000.0,3030000.0,3750000.0,4950000.0,4950000.0,4950000.0,4950000.0,121.9,122.8,125.5,130.0,147.5,158.0,161.5,20653.846153846156,21692.307692307695,24807.69230769231,30000.0,35454.545454545456,38727.27272727273,39818.181818181816
Gdl,Jardines de San José,Ven,Dep,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,32738.09523809524,32738.09523809524,32738.09523809524,32738.09523809524,32738.09523809524,32738.09523809524,32738.09523809524
Gdl,Jardines de Santa Isabel,Ven,Cas,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,127.05,127.1,127.25,127.5,127.75,127.9,127.95,41422.55167322834,41438.85334645669,41487.75836614173,41569.26673228346,41650.7750984252,41699.680118110235,41715.981791338585
Gdl,Jardines del Bosque,Ven,Cas,6296000.0,6636800.0,7650000.0,9900000.0,15800000.0,21077510.400000002,23753817.2,179.6,205.6,275.0,385.0,520.0,640.8000000000001,792.0,13619.387755102041,16757.777777777777,22807.01754385965,27818.18181818182,36679.53667953668,54236.102764227646,63734.209647058815
Gdl,Jardines del Bosque,Ven,Dep,2513337.75,2729386.4,3352071.0,4550000.0,5535000.0,6462592.5,8194192.499999998,40.05,42.0,66.0,87.0,109.25,127.0,163.45,35369.692394258236,36636.815920398,47334.08221398795,54267.857142857145,66653.69722650232,72475.03261562999,75700.16826484019
Gdl,Jardines del Bosque,Ven,Local comercial,29900000.0,29900000.0,29900000.0,29900000.0,29900000.0,29900000.0,29900000.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,36463.41463414634,36463.41463414634,36463.41463414634,36463.41463414634,36463.41463414634,36463.41463414634,36463.41463414634
Gdl,Jardines del Bosque,Ven,Ofc,3562500.0,3625000.0,3812500.0,4125000.0,4437500.0,4625000.0,4687500.0,123.7,125.4,130.5,139.0,147.5,152.6,154.3,23260.82387557798,24085.750315258516,26560.52963430013,30685.16183270282,34809.794031105506,37284.57335014712,38109.499789827656
Gdl,Jardines del Country,Ven,Cas,4850000.0,4890000.0,5550000.0,6090000.0,8075000.0,11714000.0,13863999.999999996,153.1,158.2,203.0,256.0,277.5,425.79999999999995,500.09999999999985,18600.643065983106,20153.343388637506,22514.494150973507,29296.875,31673.422119281993,34795.194167534595,37824.44638694638
Gdl,Jardines del Country,Ven,Dep,2290828.6,2449879.6,2865183.0,3689343.5,4520145.5,6128282.300000002,6914295.149999999,38.75,44.6,47.5,59.5,76.75,89.7,110.99999999999997,43857.63612983771,46422.87555555556,53863.302371541504,58091.10794602698,68076.27382445142,73934.34889357218,84613.70153846154
Gdl,Jardines del Rosario,Ven,Dep,1306550.0,1314100.0,1336750.0,1374500.0,1412250.0,1434900.0,1442450.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,23755.454545454548,23892.727272727276,24304.545454545456,24990.909090909092,25677.272727272728,26089.090909090908,26226.363636363636
Gdl,Jardines del Sauz,Ven,Cas,2565500.0,2741000.0,3267500.0,4145000.0,5022500.0,5549000.0,5724500.0,72.35,81.7,109.75,156.5,203.25,231.3,240.64999999999998,24316.825396825396,25033.650793650795,27184.126984126982,30768.25396825397,34352.380952380954,36502.857142857145,37219.68253968254
Gdl,Jardines del Sauz,Ven,Dep,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,20161.290322580644,20161.290322580644,20161.290322580644,20161.290322580644,20161.290322580644,20161.290322580644,20161.290322580644
Gdl,Jardines del Sur,Ven,Cas,2932500.0,2965000.0,3062500.0,3225000.0,3387500.0,3485000.0,3517500.0,66.25,67.5,71.25,77.5,83.75,87.5,88.75,39702.99145299145,39961.53846153846,40737.179487179485,42029.91452991453,43322.64957264958,44098.2905982906,44356.83760683761
Gdl,Jardines del Sur,Ven,Dep,1707750.0,1750500.0,1878750.0,2065000.0,2240000.0,2348000.0,2384000.0,59.15,59.3,59.75,60.5,62.75,65.9,66.95,28545.127118644068,29340.254237288136,31725.635593220337,34319.54137587239,35625.60270009644,35692.86403085825,35715.284474445514
Gdl,Juan Manuel,Ven,Cas,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,58717.253839205056,58717.253839205056,58717.253839205056,58717.253839205056,58717.253839205056,58717.253839205056,58717.253839205056
Gdl,Juan Manuel,Ven,Dep,3375974.9,3395631.8,3959244.0,4271055.0,5239410.25,5796549.8,5893069.399999999,39.9,40.8,42.25,50.0,57.0,72.3,73.64999999999999,66869.10551832872,76851.46527394559,79948.32402777777,92962.51714285713,97190.0699426112,102027.40523076923,104314.88261538462
Gdl,Juan Manuel,Ven,Ofc,3850000.0,3850000.0,3850000.0,3850000.0,3850000.0,3850000.0,3850000.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,27304.96453900709,27304.96453900709,27304.96453900709,27304.96453900709,27304.96453900709,27304.96453900709,27304.96453900709
Gdl,La Aurora,Ven,Dep,1865000.0,1880000.0,1925000.0,1950000.0,2490000.0,3070000.0,3130000.0,56.3,56.6,59.0,61.0,76.0,91.4,93.19999999999999,31010.92896174864,31069.476971116317,31310.61259706644,32622.950819672133,33623.12030075188,34863.39444115908,35353.04553518628
Gdl,La Cruz,Ven,Cas,3264000.0,3568000.0,4480000.0,6000000.0,6995000.0,7592000.0,7791000.0,100.6,112.2,147.0,205.0,239.0,259.4,266.2,29267.488608952026,29267.57795050478,29267.84597516305,29268.29268292683,31263.359824609484,32460.400109619073,32859.4135379556
Gdl,La Cruz,Ven,Dep,2790000.0,2790000.0,2790000.0,2790000.0,2790000.0,2790000.0,2790000.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,39857.142857142855,39857.142857142855,39857.142857142855,39857.142857142855,39857.142857142855,39857.142857142855,39857.142857142855
Gdl,La Cruz,Ven,Ofc,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,27941.176470588234,27941.176470588234,27941.176470588234,27941.176470588234,27941.176470588234,27941.176470588234,27941.176470588234
Gdl,La Esperanza (La Federacha),Ven,Cas,2434000.0,2668000.0,3365000.0,5500000.0,5700000.0,6240000.0,6494999.999999999,176.5,178.0,220.0,294.0,367.5,417.80000000000007,449.8999999999999,10958.333333333334,11500.000000000002,13113.185799907791,15733.333333333334,17868.027210884356,19686.02825745683,20419.93720565149
