Colonia,Gdl_Ren_Dep_n,Gdl_Ren_Dep_precio_mean,Gdl_Ren_Dep_precio_min,Gdl_Ren_Dep_precio_max,Gdl_Ren_Dep_area_m2_mean,Gdl_Ren_Dep_PxM2_mean,Gdl_Ven_CasC_n,Gdl_Ven_CasC_precio_mean,Gdl_Ven_CasC_precio_min,Gdl_Ven_CasC_precio_max,Gdl_Ven_CasC_area_m2_mean,Gdl_Ven_CasC_PxM2_mean,Gdl_Ven_Cas_n,Gdl_Ven_Cas_precio_mean,Gdl_Ven_Cas_precio_min,Gdl_Ven_Cas_precio_max,Gdl_Ven_Cas_area_m2_mean,Gdl_Ven_Cas_PxM2_mean,Gdl_Ven_Dep_n,Gdl_Ven_Dep_precio_mean,Gdl_Ven_Dep_precio_min,Gdl_Ven_Dep_precio_max,Gdl_Ven_Dep_area_m2_mean,Gdl_Ven_Dep_PxM2_mean,Gdl_Ven_LocC_n,Gdl_Ven_LocC_precio_mean,Gdl_Ven_LocC_precio_min,Gdl_Ven_LocC_precio_max,Gdl_Ven_LocC_area_m2_mean,Gdl_Ven_LocC_PxM2_mean,Gdl_Ven_Ofc_n,Gdl_Ven_Ofc_precio_mean,Gdl_Ven_Ofc_precio_min,Gdl_Ven_Ofc_precio_max,Gdl_Ven_Ofc_area_m2_mean,Gdl_Ven_Ofc_PxM2_mean,Gdl_Ven_Terreno____n,Gdl_Ven_Terreno____precio_mean,Gdl_Ven_Terreno____precio_min,Gdl_Ven_Terreno____precio_max,Gdl_Ven_Terreno____area_m2_mean,Gdl_Ven_Terreno____PxM2_mean,Zap_Ren_Dep_n,Zap_Ren_Dep_precio_mean,Zap_Ren_Dep_precio_min,Zap_Ren_Dep_precio_max,Zap_Ren_Dep_area_m2_mean,Zap_Ren_Dep_PxM2_mean,Zap_Ven_CasC_n,Zap_Ven_CasC_precio_mean,Zap_Ven_CasC_precio_min,Zap_Ven_CasC_precio_max,Zap_Ven_CasC_area_m2_mean,Zap_Ven_CasC_PxM2_mean,Zap_Ven_Cas_n,Zap_Ven_Cas_precio_mean,Zap_Ven_Cas_precio_min,Zap_Ven_Cas_precio_max,Zap_Ven_Cas_area_m2_mean,Zap_Ven_Cas_PxM2_mean,Zap_Ven_Dep_n,Zap_Ven_Dep_precio_mean,Zap_Ven_Dep_precio_min,Zap_Ven_Dep_precio_max,Zap_Ven_Dep_area_m2_mean,Zap_Ven_Dep_PxM2_mean,Zap_Ven_LocC_n,Zap_Ven_LocC_precio_mean,Zap_Ven_LocC_precio_min,Zap_Ven_LocC_precio_max,Zap_Ven_LocC_area_m2_mean,Zap_Ven_LocC_PxM2_mean,Zap_Ven_Ofc_n,Zap_Ven_Ofc_precio_mean,Zap_Ven_Ofc_precio_min,Zap_Ven_Ofc_precio_max,Zap_Ven_Ofc_area_m2_mean,Zap_Ven_Ofc_PxM2_mean,Zap_Ven_Terreno____n,Zap_Ven_Terreno____precio_mean,Zap_Ven_Terreno____precio_min,Zap_Ven_Terreno____precio_max,Zap_Ven_Terreno____area_m2_mean,Zap_Ven_Terreno____PxM2_mean
Italia Providencia,10.0,27665.0,16200.0,49000.0,98.0,287.1980624818381,,,,,,,8.0,12373750.0,11500000.0,13650000.0,349.75,36059.80474088696,18.0,7330182.333333333,4300000.0,11200000.0,127.55555555555556,60551.85161595698,,,,,,,1.0,18448800.0,18448800.0,18448800.0,230.0,80212.17391304347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixcatán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2900000.0,2900000.0,2900000.0,70.0,41428.57142857143
Jacarandas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24000.0,23000.0,25000.0,77.5,311.34453781512605,,,,,,,10.0,16928199.8,10900000.0,31980000.0,370.8,45267.26483556008,1.0,4500000.0,4500000.0,4500000.0,124.0,36290.32258064516,,,,,,,4.0,9759602.5,8771328.0,11556563.0,132.0,78581.47971949582,,,,,,
Jardines Alcalde,1.0,20000.0,20000.0,20000.0,96.0,208.3333333333333,,,,,,,9.0,7345888.888888889,4750000.0,10250000.0,259.8888888888889,29381.59038065389,5.0,4060000.0,3050000.0,4500000.0,88.8,47257.3923427379,2.0,10750000.0,7500000.0,14000000.0,315.0,33421.05263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines Plaza del Sol,1.0,17000.0,17000.0,17000.0,90.0,188.88888888888889,,,,,,,6.0,9283333.333333334,7500000.0,12800000.0,323.1666666666667,31369.70630439757,,,,,,,,,,,,,1.0,11750000.0,11750000.0,11750000.0,275.0,42727.27272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2450000.0,2450000.0,2450000.0,146.0,16780.821917808218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1999999.0,1999999.0,1999999.0,79.0,25316.443037974685,,,,,,,,,,,,,,,,,,
Jardines Tepeyac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17000.0,17000.0,17000.0,75.0,226.66666666666663,,,,,,,2.0,9445000.0,6990000.0,11900000.0,201.0,46536.45833333333,5.0,3850000.0,2100000.0,5050000.0,89.4,42848.59826184469,,,,,,,,,,,,,,,,,,
Jardines Universidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18300.0,15200.0,21900.0,94.66666666666669,205.21676876338464,1.0,10400000.0,10400000.0,10400000.0,388.0,26804.12371134021,10.0,10265500.0,5630000.0,17890000.0,316.1,32366.68564902156,12.0,5489696.916666667,3090000.0,8985799.0,95.83333333333331,61276.3949663865,,,,,,,,,,,,,,,,,,
Jardines Vallarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,10626629.629629629,4450000.0,39400000.0,314.4074074074074,34550.26594328864,7.0,9791428.57142857,3700000.0,21000000.0,206.0,48752.32502891549,,,,,,,1.0,9500000.0,9500000.0,9500000.0,336.0,28273.809523809523,3.0,13469742.666666666,12054614.0,16300000.0,395.3333333333333,34221.198050920015
Jardines de Chapalita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5300000.0,5300000.0,5300000.0,152.0,34868.42105263158,2.0,7770000.0,7190000.0,8350000.0,264.0,29406.682027649767,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Guadalupe,,,,,,,,,,,,,1.0,14350000.0,14350000.0,14350000.0,577.0,24870.01733102253,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12300.0,9800.0,14600.0,78.33333333333333,160.7089947089947,,,,,,,28.0,12271428.57142857,6400000.0,16000000.0,346.75,36719.808552819,8.0,5882329.375,3600000.0,7810000.0,123.125,48416.98077098511,1.0,12186000.0,12186000.0,12186000.0,253.0,48166.007905138336,,,,,,,,,,,,
Jardines de La Cruz,,,,,,,,,,,,,7.0,4764285.714285715,4250000.0,6000000.0,165.42857142857142,29359.67557274231,1.0,1680000.0,1680000.0,1680000.0,70.0,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de La Esperanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2150000.0,2100000.0,2200000.0,73.0,29452.054794520547,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de La Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,27740.0,23000.0,36000.0,125.5,230.69137210395456,,,,,,,10.0,7386000.0,4490000.0,9000000.0,235.8,35763.61276463373,13.0,5161422.384615385,3299000.0,8200000.0,85.84615384615384,65122.064484930495,1.0,10000000.0,10000000.0,10000000.0,900.0,11111.111111111111,,,,,,,,,,,,
Jardines de La Paz,,,,,,,,,,,,,9.0,4819333.333333333,3490000.0,7390000.0,205.77777777777777,26472.783280243744,2.0,1980000.0,1980000.0,1980000.0,83.0,23855.421686746988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de La Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5199000.0,5199000.0,5199000.0,75.0,69320.0,1.0,25950000.0,25950000.0,25950000.0,560.0,46339.28571428572,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Las Fuentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2283333.333333333,2200000.0,2350000.0,152.66666666666666,16642.298319866615,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Los Arcos,1.0,19500.0,19500.0,19500.0,130.0,150.0,1.0,23500000.0,23500000.0,23500000.0,600.0,39166.66666666666,9.0,16422439.888888888,5580000.0,28000000.0,523.6666666666666,32495.345760891974,7.0,5774177.428571428,3000000.0,8990000.0,108.42857142857144,56332.28333518353,1.0,21200000.0,21200000.0,21200000.0,381.0,55643.04461942257,,,,,,,3.0,5923333.333333333,4670000.0,7500000.0,253.0,23670.388091440724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Los Belenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7002500.0,2410000.0,11900000.0,212.25,31038.194444444445,,,,,,,,,,,,,,,,,,,2.0,9200000.0,3400000.0,15000000.0,1182.0,6912.630890052356
Jardines de Los Historiadores,2.0,7050.0,6300.0,7800.0,76.0,94.13978494623656,,,,,,,2.0,3947500.0,3795000.0,4100000.0,110.0,37373.931623931625,,,,,,,1.0,4990000.0,4990000.0,4990000.0,330.0,15121.212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Los Poetas,,,,,,,,,,,,,,,,,,,6.0,2304166.6666666665,1280000.0,3450000.0,72.0,30466.81417457751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Nuevo México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3165000.0,3100000.0,3230000.0,127.5,24821.91190944882,17.0,3396411.7647058824,2150000.0,6000000.0,162.1764705882353,21685.389299833263,,,,,,,,,,,,,,,,,,,2.0,3975000.0,1250000.0,6700000.0,433.0,9298.88118239617
Jardines de San Francisco,,,,,,,,,,,,,1.0,2500000.0,2500000.0,2500000.0,182.0,13736.263736263736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de San Gonzalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2180000.0,2180000.0,2180000.0,140.0,15571.42857142857,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de San Ignacio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20750.0,17500.0,24000.0,130.0,158.63095238095238,,,,,,,12.0,11815833.333333334,6490000.0,14970000.0,399.1666666666667,30712.760434271702,6.0,4348458.333333333,3250000.0,6500000.0,95.83333333333331,48182.093700921374,1.0,3950000.0,3950000.0,3950000.0,61.0,64754.098360655735,1.0,2792584.0,2792584.0,2792584.0,33.0,84623.75757575757,,,,,,
Jardines de San José,,,,,,,,,,,,,3.0,4150000.0,2550000.0,4950000.0,138.66666666666666,30174.82517482518,1.0,2750000.0,2750000.0,2750000.0,84.0,32738.09523809524,,,,,,,,,,,,,1.0,12186000.0,12186000.0,12186000.0,1354.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Santa Ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3699999.5,2400000.0,4999999.0,200.0,18872.177819548877,,,,,,,,,,,,,,,,,,,,,,,,
Jardines de Santa Isabel,,,,,,,,,,,,,2.0,5300000.0,5300000.0,5300000.0,127.5,41569.26673228346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Auditorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8725000.0,2200000.0,15250000.0,170.5,44195.2750092285,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Bosque,18.0,26550.0,13000.0,35000.0,123.38888888888889,226.4609038569005,,,,,,,32.0,11832466.21875,3160000.0,25750320.0,399.4375,32235.69247020564,70.0,4907866.3,2250000.0,15800000.0,91.38571428571429,55713.55226069099,2.0,17826254.0,5752508.0,29900000.0,474.5,40528.24995273209,3.0,13250000.0,3500000.0,31500000.0,541.0,28263.466004949336,1.0,10500000.0,10500000.0,10500000.0,550.0,19090.90909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Country,2.0,12650.0,10400.0,14900.0,77.5,163.97849462365593,,,,,,,15.0,7470928.466666667,4850000.0,16370000.0,273.3333333333333,28269.27179055612,13.0,4121961.153846154,2449828.0,7549000.0,69.76923076923077,60836.994911489295,,,,,,,,,,,,,1.0,16500000.0,16500000.0,16500000.0,971.0,16992.790937178168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Porvenir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2700000.0,2700000.0,2700000.0,93.0,29032.25806451613,,,,,,,,,,,,,,,,,,
Jardines del Rosario,,,,,,,,,,,,,,,,,,,2.0,1374500.0,1299000.0,1450000.0,55.0,24990.90909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Sauz,,,,,,,,,,,,,2.0,4145000.0,2390000.0,5900000.0,156.5,30768.25396825397,2.0,1250000.0,1250000.0,1250000.0,62.0,20161.290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16400.0,8000.0,23000.0,76.0,221.5490681478227,,,,,,,18.0,10445833.333333334,5950000.0,17500000.0,346.6666666666667,31294.708552152784,6.0,4525000.0,3350000.0,6250000.0,113.16666666666669,41699.456938659154,,,,,,,,,,,,,1.0,31536000.0,31536000.0,31536000.0,1314.0,24000.0
Jardines del Sur,,,,,,,,,,,,,2.0,3225000.0,2900000.0,3550000.0,77.5,42029.91452991453,4.0,2053750.0,1665000.0,2420000.0,62.0,33031.69691744439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jardines del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4990000.0,4990000.0,4990000.0,164.0,30426.829268292684,25.0,3551400.0,1180000.0,9400000.0,125.16,29143.318030551523,,,,,,,,,,,,,,,,,,,1.0,4450000.0,4450000.0,4450000.0,200.0,22250.0
Jardines del Vergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3410832.5,1850000.0,5600000.0,146.3,23733.386734573043,,,,,,,,,,,,,,,,,,,1.0,3200000.0,3200000.0,3200000.0,98.0,32653.0612244898
Jardines del Vigía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16000.0,16000.0,16000.0,49.0,326.53061224489795,1.0,3395000.0,3395000.0,3395000.0,133.0,25526.315789473683,,,,,,,4.0,4112750.0,3289000.0,5133000.0,84.25,49287.384925448896,,,,,,,,,,,,,,,,,,
Jardín Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,27633.33333333333,17000.0,35000.0,103.5,271.7906377613436,13.0,10261692.307692308,7430000.0,15650000.0,288.3076923076923,36247.58246303958,47.0,10759631.361702127,4160000.0,17150999.0,282.3404255319149,38312.41624499099,32.0,5361493.6875,3200000.0,11200000.0,95.03125,56911.793546512505,,,,,,,,,,,,,17.0,7588705.882352941,4374000.0,26000000.0,299.4117647058824,25999.35870224216
Jocotán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18975.0,13900.0,22500.0,76.25,250.1370468611848,8.0,8388750.0,4950000.0,10490000.0,210.125,40753.96968645369,5.0,11056083.0,8129000.0,20001415.0,241.6,44574.34015873016,16.0,3796147.625,2591000.0,7250000.0,66.8125,58508.87091406072,,,,,,,,,,,,,2.0,6670905.0,4698810.0,8643000.0,288.0,24252.3275862069
Juan Manuel,2.0,25900.0,23900.0,27900.0,87.5,310.6643356643357,,,,,,,,,,,,,12.0,4525760.75,3356318.0,5989589.0,51.083333333333336,90073.74006442996,2.0,20000000.0,20000000.0,20000000.0,402.0,49751.24378109453,2.0,10138383.5,3850000.0,16426767.0,173.5,53523.275958823935,1.0,23900000.0,23900000.0,23900000.0,859.0,27823.050058207216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Manuel Vallarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,26166.666666666668,19000.0,30000.0,108.0,245.777951546542,1.0,6499000.0,6499000.0,6499000.0,189.0,34386.24338624338,7.0,11934285.714285716,8850000.0,13900000.0,352.2857142857143,35013.25509353032,35.0,5795781.628571428,3150000.0,11400000.0,112.94285714285714,53052.026806348,,,,,,,,,,,,,,,,,,
La Alhambra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2120000.0,1990000.0,2250000.0,99.5,21628.44036697248,1.0,2050000.0,2050000.0,2050000.0,110.0,18636.36363636364,,,,,,,,,,,,,,,,,,,,,,,,
La Aurora,8.0,11112.5,9500.0,13000.0,75.5,157.83896869018992,,,,,,,,,,,,,7.0,2260000.0,1850000.0,3190000.0,68.85714285714286,32755.0705995576,1.0,3490000.0,3490000.0,3490000.0,146.0,23904.10958904109,,,,,,,2.0,35000000.0,28000000.0,42000000.0,790.0,43889.83400350552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Calma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12500.0,12500.0,12500.0,70.0,178.57142857142858,3.0,4140000.0,3900000.0,4290000.0,130.0,31870.37037037037,26.0,6959423.076923077,3150000.0,15000000.0,240.1153846153846,30546.588034932323,24.0,3961337.7083333335,2549000.0,8810210.0,87.20833333333333,45742.73384286351,3.0,9783333.333333334,7100000.0,13500000.0,292.0,33625.565610859725,2.0,13475000.0,1950000.0,25000000.0,291.0,35683.609958506226,2.0,4275000.0,2700000.0,5850000.0,262.5,15750.0
La Cantera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1925000.0,1650000.0,2200000.0,110.5,18953.051643192488,,,,,,,,,,,,,,,,,,,,,,,,
La Casita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3940000.0,3680000.0,4200000.0,145.0,27653.84615384616,,,,,,,,,,,,,,,,,,,,,,,,
La Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5150000.0,5150000.0,5150000.0,154.0,33441.55844155844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Cañada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19000.0,19000.0,19000.0,120.0,158.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Ceiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26500.0,25000.0,28000.0,99.5,270.5486542443064,2.0,29500000.0,29500000.0,29500000.0,538.5,55458.87125491373,4.0,33448750.0,27995000.0,44850000.0,500.25,67722.72100156311,12.0,5889493.583333333,4990000.0,6650000.0,82.83333333333333,71136.11635726433,,,,,,,,,,,,,,,,,,
La Cima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16500.0,16500.0,16500.0,84.0,196.42857142857144,14.0,9070142.857142856,5680000.0,25000000.0,289.7142857142857,33263.94588148817,47.0,8764723.40425532,5712000.0,25000000.0,232.70212765957447,39284.76059043756,,,,,,,1.0,7150000.0,7150000.0,7150000.0,180.0,39722.22222222222,,,,,,,2.0,5877325.0,3400000.0,8354650.0,250.0,23398.407720028525
La Coronilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,360000.0,360000.0,360000.0,300.0,1200.0
La Cruz,,,,,,,,,,,,,4.0,6137500.0,2960000.0,7990000.0,209.75,29933.823846801617,1.0,2790000.0,2790000.0,2790000.0,70.0,39857.142857142855,,,,,,,1.0,7600000.0,7600000.0,7600000.0,272.0,27941.176470588234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Escondida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2756333.333333333,2490000.0,2999000.0,109.66666666666669,25908.50544804033,,,,,,,,,,,,,,,,,,,,,,,,
La Esperanza (La Federacha),,,,,,,,,,,,,9.0,4842222.222222222,2200000.0,6750000.0,301.55555555555554,16297.915351313892,,,,,,,,,,,,,,,,,,,1.0,2990000.0,2990000.0,2990000.0,240.0,12458.333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Estancia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22900.0,18800.0,27000.0,122.5,210.64516129032256,,,,,,,26.0,11105032.115384616,4500000.0,27243945.0,322.38461538461536,38701.00272934888,6.0,5048064.5,3592640.0,5900000.0,110.0,47051.11672042013,1.0,2364660.0,2364660.0,2364660.0,40.0,59116.5,,,,,,,1.0,9932999.0,9932999.0,9932999.0,382.0,26002.615183246075
La Giralda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,25000.0,25000.0,25000.0,153.0,216.9228151760903,,,,,,,7.0,13684285.714285716,7000000.0,18500000.0,472.1428571428572,29424.522109085807,13.0,4612454.384615385,2730000.0,6462948.0,97.92307692307692,50816.56735291002,,,,,,,,,,,,,,,,,,
La Gloria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3350000.0,3350000.0,3350000.0,175.0,19142.85714285714,,,,,,,,,,,,,,,,,,,,,,,,
La Gloria del Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4450000.0,4450000.0,4450000.0,228.0,19517.54385964912,2.0,3179000.0,3160000.0,3198000.0,104.0,30567.30769230769,,,,,,,,,,,,,,,,,,
La Granja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2995000.0,2995000.0,2995000.0,128.0,23398.4375,,,,,,,,,,,,,,,,,,,,,,,,
La Guadalupana,1.0,18000.0,18000.0,18000.0,82.0,219.5121951219512,,,,,,,3.0,3683333.3333333335,2700000.0,5250000.0,222.0,17929.46642654647,1.0,3596131.0,3596131.0,3596131.0,77.0,46703.0,1.0,750000.0,750000.0,750000.0,100.0,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Haciendita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2990000.0,2990000.0,2990000.0,120.0,24916.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
La Higuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1150000.0,1150000.0,1150000.0,85.0,13529.411764705885,,,,,,,,,,,,,,,,,,,,,,,,
La Joya,1.0,6000.0,6000.0,6000.0,70.0,85.71428571428571,,,,,,,1.0,3800000.0,3800000.0,3800000.0,220.0,17272.727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10725000.0,8600000.0,12850000.0,275.0,38616.66666666667,5.0,10050000.0,4950000.0,18300000.0,302.2,33611.22055084568,,,,,,,,,,,,,,,,,,,,,,,,
La Joyita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3500000.0,3500000.0,3500000.0,260.0,13461.53846153846,,,,,,,,,,,,,,,,,,,,,,,,
La Loma,,,,,,,,,,,,,3.0,4500000.0,4000000.0,5000000.0,246.0,19884.06055577526,1.0,1500000.0,1500000.0,1500000.0,41.0,36585.365853658535,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9075000.0,7250000.0,10900000.0,328.5,27651.515151515152,6.0,8526450.0,2998700.0,12500000.0,291.0,31801.41950937189,4.0,3667227.5,2480000.0,4958910.0,87.5,41157.394768891696,,,,,,,,,,,,,1.0,4800000.0,4800000.0,4800000.0,355.0,13521.12676056338
La Loma Alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3380000.0,3380000.0,3380000.0,217.0,15576.036866359447,,,,,,,,,,,,,,,,,,,,,,,,
La Magdalena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6500000.0,6500000.0,6500000.0,167.0,38922.15568862276,,,,,,,1.0,1900000.0,1900000.0,1900000.0,161.0,11801.242236024846,,,,,,,,,,,,
La Mesa Colorada Poniente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1300000.0,1300000.0,1300000.0,192.0,6770.833333333333,,,,,,,,,,,,,,,,,,,3.0,4892966.666666667,894400.0,12000000.0,724.3333333333334,5447.311827956989
La Mesa de La Coronilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,35166.666666666664,33000.0,39000.0,100.33333333333331,351.9890564921621,1.0,38000000.0,38000000.0,38000000.0,752.0,50531.914893617024,12.0,32174884.08333333,26730999.0,42339475.0,507.0,64709.12293788264,9.0,11226114.333333334,6441890.0,18400000.0,117.66666666666669,94913.07757008504,,,,,,,,,,,,,21.0,16427829.666666666,9626938.0,26292750.0,512.8095238095239,32082.47780967886
La Mesita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4020000.0,4020000.0,4020000.0,1608.0,2500.0
