id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Mezq_Terr-007M-455_00-00-00_INMOB-10335-20698,Inm24,Gdl,Mezquitán,Ven,Terreno / Lote,455.0,,,7300000.0,,-103.354061,20.698567,98.0,0.0,50.0,16043.956043956045,
Gdl-Mira_Terr-001M-220_00-00-00_Contr-10331-20682,Inm24,Gdl,Mirador,Ven,Terreno / Lote,220.0,,,1860000.0,,-103.318336,20.682408,,0.0,5.0,8454.545454545454,
Gdl-Mode_Terr-008M-625_00-00-00_JABIE-10335-20660,Inm24,Gdl,Moderna,Ven,Terreno / Lote,625.0,,,8300000.0,,-103.353517,20.660045,277.0,0.0,0.0,13280.0,
Gdl-Mode_Terr-023M-1062_00-00-00_INVIE-10336-20666,Inm24,Gdl,Moderna,Ven,Terreno / Lote,1062.0,,,23000000.0,,-103.36622,20.66677,138.0,0.0,0.0,21657.25047080979,
Gdl-Mode_Terr-005M-307_04-02-01_Mónic-10335-20665,Inm24,Gdl,Moderna,Ven,Terreno / Lote,307.0,4.0,1.0,5800000.0,,-103.356687,20.66501,335.0,2.5,50.0,18892.50814332248,
Gdl-Mode_Terr-023M-1060_00-00-00_VECOR-10336-20666,Inm24,Gdl,Moderna,Ven,Terreno / Lote,1060.0,,,23000000.0,,-103.36622,20.66677,244.0,0.0,0.0,21698.11320754717,
Gdl-Niño_Terr-009M-400_00-00-00_INVER-10336-20703,Inm24,Gdl,Niños Héroes,Ven,Terreno / Lote,400.0,,,9600000.0,,-103.361586,20.703972,86.0,0.0,0.0,24000.0,
Gdl-Niño_Terr-017M-959_00-00-00_GEOMA-10335-20704,Inm24,Gdl,Niños Héroes,Ven,Terreno / Lote,959.0,,,17000000.0,,-103.358446,20.704596,,0.0,0.0,17726.798748696558,
Gdl-Nuev_Terr-004M-700_00-00-00_ASESO-10339-20614,Inm24,Gdl,Nueva España,Ven,Terreno / Lote,700.0,,,4590000.0,,-103.392177,20.614832,314.0,0.0,0.0,6557.142857142857,
Gdl-Obre_Terr-010M-364_00-00-00_VECOR-10337-20671,Inm24,Gdl,Obrera,Ven,Terreno / Lote,364.0,4.0,,10490000.0,,-103.374846,20.671299,,2.0,50.0,28818.68131868132,
Gdl-Obre_Terr-003M-249_00-00-00_KWGRA-10333-20663,Inm24,Gdl,Obrera,Ven,Terreno / Lote,249.0,,,3292000.0,,-103.332175,20.663868,203.0,0.0,0.0,13220.883534136548,
Gdl-Pano_Terr-009M-705_00-00-00_Israe-10330-20734,Inm24,Gdl,Panorámica de Huentitán,Ven,Terreno / Lote,705.0,,,9699000.0,,-103.308898,20.7346,352.0,0.0,0.0,13757.446808510638,
Gdl-Prad_Terr-013M-456_00-05-00_Inmob-10339-20685,Inm24,Gdl,Prados Providencia,Ven,Terreno / Lote,456.0,,,13000000.0,,-103.391696,20.685476,,5.0,40.0,28508.77192982456,
Gdl-Prov_Terr-014M-400_04-04-03_ABRAS-10337-20703,Inm24,Gdl,Providencia,Ven,Terreno / Lote,400.0,4.0,3.0,14000000.0,,-103.37985,20.703423,14.0,4.5,30.0,35000.0,
Gdl-Prov_Terr-025M-572_00-00-00_Gaant-10337-20702,Inm24,Gdl,Providencia,Ven,Terreno / Lote,572.0,,,25000000.0,,-103.379468,20.702292,5.0,0.0,0.0,43706.293706293705,
