id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Info_Dep-019K-080_03-02-01_REMAX-10344-20623,Inm24,Zap,Infonavit El Garabato,Ren,Dep,80,3.0,1.0,19400,,-103.441339,20.62323,191.0,2.0,0.0,242.5
Zap-Info_Dep-018K-080_03-02-01_DSRCo-10344-20623,Inm24,Zap,Infonavit El Garabato,Ren,Dep,80,3.0,1.0,18000,950.0,-103.441548,20.623054,16.0,2.0,1.0,225.0
Zap-Jaca_Dep-023K-070_01-01-01_ADRIA-10338-20712,Inm24,Zap,Jacarandas,Ren,Dep,70,1.0,1.0,23000,,-103.381395,20.712519,37.0,1.0,0.0,328.5714286
Zap-Jaca_Dep-025K-085_02-02-02_HHase-10338-20714,Inm24,Zap,Jacarandas,Ren,Dep,85,2.0,2.0,25000,,-103.381748,20.714739,348.0,2.0,20.0,294.1176471
Zap-Jard_Dep-017K-075_02-01-01_MetRe-10342-20662,Inm24,Zap,Jardines Tepeyac,Ren,Dep,75,2.0,1.0,17000,,-103.422582,20.662121,323.0,1.0,19.0,226.6666667
Zap-Jard_Dep-015K-097_02-02-01_BISMA-10342-20686,Inm24,Zap,Jardines Universidad,Ren,Dep,97,2.0,1.0,15200,,-103.423225,20.686113,1.0,2.0,8.0,156.7010309
Zap-Jard_Dep-021K-072_02-02-02_Maria-10341-20687,Inm24,Zap,Jardines Universidad,Ren,Dep,72,2.0,2.0,21900,,-103.419309,20.687938,10.0,2.0,8.0,304.1666667
Zap-Jard_Dep-017K-115_03-02-01_Herme-10342-20689,Inm24,Zap,Jardines Universidad,Ren,Dep,115,3.0,1.0,17800,,-103.424476,20.689572,15.0,2.0,25.0,154.7826087
Zap-Jard_Dep-014K-075_02-02-01_BISMA-10341-20663,Inm24,Zap,Jardines de Guadalupe,Ren,Dep,75,2.0,1.0,14600,,-103.417476,20.663502,1.0,2.0,2.0,194.6666667
Zap-Jard_Dep-012K-070_02-01-01_MyL0-10342-20665,Inm24,Zap,Jardines de Guadalupe,Ren,Dep,70,2.0,1.0,12500,,-103.42101,20.665441,1.0,1.0,25.0,178.5714286
Zap-Jard_Dep-009K-090_02-01-01_CasaA-10341-20666,Inm24,Zap,Jardines de Guadalupe,Ren,Dep,90,2.0,1.0,9800,,-103.417659,20.666422,7.0,1.0,15.0,108.8888889
Zap-Jard_Dep-024K-140_02-02-02_LEGGR-10340-20670,Inm24,Zap,Jardines de San Ignacio,Ren,Dep,140,2.0,2.0,24000,2500.0,-103.409773,20.670404,77.0,2.0,30.0,171.4285714
Zap-Jard_Dep-016K-049_01-01-01_CLAUD-10339-20733,Inm24,Zap,Jardines del Vigía,Ren,Dep,49,1.0,1.0,16000,,-103.391945,20.733756,2.0,1.0,0.0,326.5306122
Zap-Joco_Dep-013K-070_02-02-01_Israe-10343-20684,Inm24,Zap,Jocotán,Ren,Dep,70,2.0,1.0,13900,,-103.438758,20.684274,8.0,2.0,5.0,198.5714286
Zap-Joco_Dep-020K-078_02-02-02_PARED-10344-20688,Inm24,Zap,Jocotán,Ren,Dep,78,2.0,2.0,20000,,-103.443863,20.68837,13.0,2.0,0.0,256.4102564
Zap-Joco_Dep-019K-087_02-02-02_GRECI-10344-20688,Inm24,Zap,Jocotán,Ren,Dep,87,2.0,2.0,19500,,-103.443415,20.68852,22.0,2.0,2.0,224.137931
Zap-Joco_Dep-022K-070_02-02-02_Miria-10344-20688,Inm24,Zap,Jocotán,Ren,Dep,70,2.0,2.0,22500,,-103.442839,20.688472,8.0,2.0,0.0,321.4285714
Zap-LaCa_Dep-012K-070_01-01-00_REIIN-10341-20636,Inm24,Zap,La Calma,Ren,Dep,70,1.0,,12500,,-103.41864,20.636469,22.0,1.0,0.0,178.5714286
Zap-LaCa_Dep-019K-120_03-02-01_JGCBI-10344-20753,Inm24,Zap,La Cañada,Ren,Dep,120,3.0,1.0,19000,,-103.440953,20.753773,102.0,2.5,6.0,158.3333333
Zap-LaCe_Dep-025K-084_02-02-02_CityR-10342-20716,Inm24,Zap,La Ceiba,Ren,Dep,84,2.0,2.0,25000,,-103.424543,20.716821,76.0,2.0,0.0,297.6190476
Zap-LaCe_Dep-028K-115_03-02-00_ÚNICA-10342-20717,Inm24,Zap,La Ceiba,Ren,Dep,115,3.0,,28000,,-103.42523,20.717985,168.0,2.0,4.0,243.4782609
Zap-LaCi_Dep-016K-084_02-02-01_Habit-10341-20754,Inm24,Zap,La Cima,Ren,Dep,84,2.0,1.0,16500,,-103.415267,20.754562,41.0,2.0,3.0,196.4285714
Zap-LaEs_Dep-027K-090_02-02-01_Habit-10342-20674,Inm24,Zap,La Estancia,Ren,Dep,90,2.0,1.0,27000,500.0,-103.429246,20.67427,200.0,2.0,0.0,300.0
Zap-LaEs_Dep-018K-155_03-03-02_Cumbr-10343-20667,Inm24,Zap,La Estancia,Ren,Dep,155,3.0,2.0,18800,,-103.43522,20.667463,6.0,3.0,4.0,121.2903226
Zap-LaGi_Dep-025K-077_02-02-00_ALCBI-10340-20643,Inm24,Zap,La Giralda,Ren,Dep,77,2.0,,25000,,-103.407415,20.643714,51.0,2.0,0.0,324.6753247
Zap-LaMe_Dep-033K-088_02-02-02_LinkI-10343-20704,Inm24,Zap,La Mesa de La Coronilla,Ren,Dep,88,2.0,2.0,33000,3000.0,-103.431212,20.704149,17.0,2.0,0.0,375.0
Zap-LaMe_Dep-039K-115_02-02-02_natal-10342-20704,Inm24,Zap,La Mesa de La Coronilla,Ren,Dep,115,2.0,2.0,39000,6200.0,-103.422284,20.704696,8.0,2.0,5.0,339.1304348
Zap-LaMe_Dep-033K-098_02-02-02_BROKO-10343-20701,Inm24,Zap,La Mesa de La Coronilla,Ren,Dep,98,2.0,2.0,33500,,-103.431298,20.70174,322.0,2.0,0.0,341.8367347
Zap-LaPa_Dep-026K-100_02-02-02_AlexR-10341-20685,Inm24,Zap,La Patria Universidad,Ren,Dep,100,2.0,2.0,26500,,-103.4171,20.685913,1.0,2.0,0.0,265.0
Zap-LaPa_Dep-026K-094_02-02-02_CasaA-10341-20686,Inm24,Zap,La Patria Universidad,Ren,Dep,94,2.0,2.0,26000,,-103.416732,20.686217,,2.0,8.0,276.5957447
