id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Coto_Dep-003M-071_02-02-02_IDGru-10341-20784,Inm24,Zap,Coto Zoi,Ven,Dep,71,2.0,2.0,3250000,,-103.414199,20.784886,19.0,2.0,1.0,45774.64789
Zap-Coto_Dep-003M-071_02-02-01_AYDEG-10341-20784,Inm24,Zap,Coto Zoi,Ven,Dep,71,2.0,1.0,3016495,,-103.414118,20.784912,15.0,2.0,0.0,42485.84507
Zap-Coto_Dep-003M-071_02-02-02_PAULI-10341-20784,Inm24,Zap,Coto Zoi,Ven,Dep,71,2.0,2.0,3017000,1500.0,-103.414199,20.784886,,2.0,0.0,42492.95775
Zap-DeLa_Dep-004M-079_02-02-02_REMAX-10338-20737,Inm24,Zap,De La Azalea,Ven,Dep,79,2.0,2.0,4475000,,-103.386093,20.73775,,2.0,0.0,56645.56962
Zap-DeLa_Dep-006M-125_02-02-02_Gaant-10338-20738,Inm24,Zap,De La Azalea,Ven,Dep,125,2.0,2.0,6650000,,-103.381033,20.738973,338.0,2.0,0.0,53200.0
Zap-DeLo_Dep-013M-155_03-02-02_QUEEN-10343-20684,Inm24,Zap,De Los Novelistas,Ven,Dep,155,3.0,2.0,13000000,,-103.431022,20.684482,12.0,2.0,8.0,83870.96774
Zap-DelV_Dep-003M-074_01-01-01_LIAIN-10343-20740,Inm24,Zap,Del Valle,Ven,Dep,74,1.0,1.0,3564380,,-103.430468,20.740111,0.0,1.0,,48167.2973
Zap-DelV_Dep-004M-079_02-02-01_GRUPO-10342-20741,Inm24,Zap,Del Valle,Ven,Dep,79,2.0,1.0,4760886,,-103.429142,20.741117,,2.0,1.0,60264.37975
Zap-DelV_Dep-004M-065_01-01-01_Viter-10343-20740,Inm24,Zap,Del Valle,Ven,Dep,65,1.0,1.0,4231646,2310.0,-103.430468,20.740111,16.0,1.5,0.0,65102.24615
Zap-DelV_Dep-003M-076_02-02-01_AnaIs-10343-20740,Inm24,Zap,Del Valle,Ven,Dep,76,2.0,1.0,3777033,,-103.430468,20.740111,94.0,2.0,,49697.80263
Zap-DonB_Dep-005M-104_03-02-02_CoruR-10340-20673,Inm24,Zap,Don Bosco Vallarta,Ven,Dep,104,3.0,2.0,5436000,,-103.403341,20.673988,277.0,2.0,0.0,52269.23077
Zap-ElBo_Dep-003M-096_03-02-02_SIERR-10338-20756,Inm24,Zap,El Bosque,Ven,Dep,96,3.0,2.0,3150000,1200.0,-103.383352,20.756165,60.0,2.0,0.0,32812.5
Zap-ElFo_Dep-001M-059_02-02-01_TopGr-10347-20626,Inm24,Zap,El Fortín,Ven,Dep,59,2.0,1.0,1900000,500.0,-103.47825,20.626382,157.0,2.0,2.0,32203.38983
Zap-ElZa_Dep-005M-094_02-02-02_Talav-10341-20655,Inm24,Zap,El Zapote,Ven,Dep,94,2.0,2.0,5486800,,-103.415397,20.655272,,2.5,0.0,58370.21277
Zap-ElZa_Dep-003M-065_01-01-01_Talav-10341-20655,Inm24,Zap,El Zapote,Ven,Dep,65,1.0,1.0,3799000,,-103.415397,20.655272,,1.5,0.0,58446.15385
Zap-ElZa_Dep-004M-083_01-01-01_Talav-10341-20655,Inm24,Zap,El Zapote,Ven,Dep,83,1.0,1.0,4856340,,-103.415397,20.655272,,1.5,0.0,58510.12048
Zap-Esen_Dep-006M-085_03-02-02_Grupo-10345-20724,Inm24,Zap,Esencia,Ven,Dep,85,3.0,2.0,6317000,,-103.453991,20.724192,47.0,2.0,,74317.64706
Zap-Euca_Dep-002M-070_03-01-01_CasaA-10342-20678,Inm24,Zap,Eucalipto Vallarta,Ven,Dep,70,3.0,1.0,2049000,,-103.427836,20.678043,55.0,1.0,36.0,29271.42857
Zap-Fovi_Dep-001M-117_03-01-01_KWGRA-10340-20736,Inm24,Zap,Fovissste (Estatuto Jurídico),Ven,Dep,117,3.0,1.0,1980000,50.0,-103.405804,20.736536,241.0,1.0,46.0,16923.07692
Zap-Fovi_Dep-001M-087_03-01-01_METRO-10340-20737,Inm24,Zap,Fovissste (Estatuto Jurídico),Ven,Dep,87,3.0,1.0,1750000,,-103.403508,20.737621,77.0,1.0,30.0,20114.94253
Zap-Gira_Dep-002M-079_02-02-02_CLICK-10342-20747,Inm24,Zap,Girasoles Acueducto,Ven,Dep,79,2.0,2.0,2850000,,-103.4244,20.747018,52.0,2.0,1.0,36075.94937
Zap-Guad_Dep-006M-134_02-02-02_CityR-10339-20714,Inm24,Zap,Guadalajarita,Ven,Dep,134,2.0,2.0,6454820,,-103.396912,20.714175,,2.0,0.0,48170.29851
Zap-Guad_Dep-006M-149_02-02-02_Consu-10339-20713,Inm24,Zap,Guadalajarita,Ven,Dep,149,2.0,2.0,6938210,,-103.396988,20.713769,200.0,2.5,0.0,46565.16779
