id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Guad_CasC-008M-264_03-02-02_ALIMA-10342-20658,Inm24,Zap,Guadalupe Jardín,Ven,CasC,264,3.0,2.0,8500000,,-103.428781,20.658579,,2.5,,32196.9697
Zap-Guad_CasC-004M-122_03-02-02_DAMAV-10343-20652,Inm24,Zap,Guadalupe Sur,Ven,CasC,122,3.0,2.0,4600000,760.0,-103.438309,20.652737,,2.5,,37704.91803
Zap-Gust_CasC-003M-116_03-02-02_LIAIN-10342-20620,Inm24,Zap,Gustavo Diaz Ordaz,Ven,CasC,116,3.0,2.0,3599000,,-103.420046,20.620803,,2.5,,31025.86207
Zap-Haci_CasC-001M-100_02-01-01_AAInm-10345-20766,Inm24,Zap,Haciendas de Nuevo México,Ven,CasC,100,2.0,1.0,1790000,,-103.454241,20.766632,,1.5,,17900.0
Zap-Indu_CasC-003M-135_03-02-02_Evolu-10338-20747,Inm24,Zap,Industrial Zapopan Norte,Ven,CasC,135,3.0,2.0,3690000,,-103.388681,20.747329,,2.5,,27333.33333
Zap-Jard_CasC-002M-146_03-03-02_Adell-10346-20773,Inm24,Zap,Jardines San Francisco,Ven,CasC,146,3.0,2.0,2450000,,-103.460231,20.773583,,3.0,,16780.82192
Zap-Jard_CasC-010M-388_04-04-04_VECOR-10341-20687,Inm24,Zap,Jardines Universidad,Ven,CasC,388,4.0,4.0,10400000,1000.0,-103.419825,20.687935,,4.5,,26804.12371
Zap-Jard_CasC-005M-152_03-02-02_Gabri-10344-20660,Inm24,Zap,Jardines de Chapalita,Ven,CasC,152,3.0,2.0,5300000,754.0,-103.441119,20.660377,,2.5,,34868.42105
Zap-Jard_CasC-005M-075_04-03-02_IvanD-10337-20721,Inm24,Zap,Jardines de La Seattle,Ven,CasC,75,4.0,2.0,5199000,,-103.373335,20.721909,,3.5,,69320.0
Zap-Jard_CasC-003M-128_04-03-02_Jocel-10345-20773,Inm24,Zap,Jardines de Nuevo México,Ven,CasC,128,4.0,2.0,3230000,,-103.456645,20.773844,,3.0,0.0,25234.375
Zap-Jard_CasC-003M-127_03-02-02_Adell-10345-20770,Inm24,Zap,Jardines de Nuevo México,Ven,CasC,127,3.0,2.0,3100000,780.0,-103.452317,20.770681,,2.5,,24409.44882
Zap-Jard_CasC-004M-164_04-03-02_BmasB-10343-20749,Inm24,Zap,Jardines del Valle,Ven,CasC,164,4.0,2.0,4990000,600.0,-103.433917,20.749252,,3.0,0.0,30426.82927
Zap-Jard_CasC-003M-133_03-02-02_GuiaE-10339-20732,Inm24,Zap,Jardines del Vigía,Ven,CasC,133,3.0,2.0,3395000,,-103.390187,20.732798,,2.5,,25526.31579
Zap-Juan_CasC-006M-189_03-03-02_ENLAC-10341-20680,Inm24,Zap,Juan Manuel Vallarta,Ven,CasC,189,3.0,2.0,6499000,,-103.416614,20.680137,,3.5,,34386.24339
Zap-LaAl_CasC-002M-090_03-02-02_Inver-10345-20808,Inm24,Zap,La Alhambra,Ven,CasC,90,3.0,2.0,2250000,500.0,-103.45741,20.808339,,2.0,,25000.0
Zap-LaAl_CasC-001M-109_03-03-02_Anafa-10345-20808,Inm24,Zap,La Alhambra,Ven,CasC,109,3.0,2.0,1990000,450.0,-103.45694,20.80897,,3.0,,18256.88073
Zap-LaCa_CasC-004M-135_03-02-01_Evers-10341-20632,Inm24,Zap,La Calma,Ven,CasC,135,3.0,1.0,4290000,,-103.410523,20.632072,,2.5,0.0,31777.77778
Zap-LaCa_CasC-003M-120_03-01-01_Estin-10341-20633,Inm24,Zap,La Calma,Ven,CasC,120,3.0,1.0,3900000,,-103.419716,20.63383,,1.5,,32500.0
Zap-LaCa_CasC-004M-135_03-02-01_Evers-10341-20632,Inm24,Zap,La Calma,Ven,CasC,135,3.0,1.0,4230000,,-103.410709,20.632027,,2.5,,31333.33333
Zap-LaCa_CasC-005M-154_03-02-02_MFSer-10344-20657,Inm24,Zap,La Castilla,Ven,CasC,154,3.0,2.0,5150000,,-103.442535,20.657192,,2.5,,33441.55844
