id,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,precio,longitud,latitud,PxM2
Zap-Loma_Cas-009M-282_03-04-02_PARED-10341-20684,Zap,Lomas Altas,Ven,Cas,282,9150000,-103.41,20.684879,32446.80851
Zap-Bosq_Cas-008M-258_04-05-03_VECOR-10347-20717,Zap,Bosques Vallarta,Ven,Cas,258,8749000,-103.478956,20.71797,33910.85271
Zap-LasA_Cas-006M-328_03-04-03_VECOR-10342-20629,Zap,Las Arboledas,Ven,Cas,328,6100000,-103.42121,20.62903,18597.56098
Zap-Puer_Cas-026M-550_03-04-04_HHASE-10342-20709,Zap,Puerta de Hierro,Ven,Cas,550,26990000,-103.42009,20.709487,49072.72727
Zap-Mont_Cas-005M-170_03-03-02_TALEN-10340-20765,Zap,Montes,Ven,Cas,170,5400000,-103.405102,20.765453,31764.70588
Zap-Cima_Cas-021M-457_04-04-10_VECOR-10343-20721,Zap,Cima Real,Ven,Cas,457,21490000,-103.435664,20.721911,47024.07002
Gdl-Ital_Cas-011M-272_03-02-01_Viter-10337-20693,Gdl,Italia Providencia,Ven,Cas,272,11500000,-103.37827,20.693956,42279.41176
Zap-Virr_Cas-012M-282_03-04-02_SIERR-10343-20696,Zap,Virreyes,Ven,Cas,282,12490000,-103.439098,20.696795,44290.78014
Zap-Vale_Cas-009M-240_04-04-03_ALTUR-10347-20728,Zap,Valeira,Ven,Cas,240,9900000,-103.473584,20.728851,41250.0
Zap-Pont_Cas-004M-187_03-03-02_TALEN-10341-20788,Zap,Pontevedra,Ven,Cas,187,4699000,-103.410282,20.788355,25128.34225
Zap-Send_Cas-004M-190_03-03-02_TALEN-10341-20774,Zap,Sendas Residencial G3,Ven,Cas,190,4300000,-103.418329,20.774386,22631.57895
Zap-Base_Cas-007M-176_03-03-02_TALEN-10346-20727,Zap,Base Aérea Militar No 5,Ven,Cas,176,7590000,-103.467172,20.727564,43125.0
Zap-Coto_Cas-004M-190_03-04-02_TALEN-10340-20787,Zap,Coto Galarza,Ven,Cas,190,4440000,-103.407344,20.787381,23368.42105
Zap-Soar_Cas-008M-220_04-04-03_ALTUR-10347-20731,Zap,Soare II Coto2,Ven,Cas,220,8695000,-103.47289,20.731027,39522.72727
Zap-Alta_Cas-020M-370_03-03-02_GRUPO-10339-20711,Zap,Altamira,Ven,Cas,370,20000000,-103.392032,20.711574,54054.05405
Gdl-Loma_Cas-011M-329_04-04-03_SIERR-10338-20690,Gdl,Lomas de Guevara,Ven,Cas,329,11300000,-103.384165,20.690999,34346.50456
Zap-Puer_Cas-017M-344_04-03-02_HHASE-10342-20712,Zap,Puerta de Hierro,Ven,Cas,344,17990000,-103.420389,20.712006,52296.51163
Zap-Alic_Cas-004M-177_03-02-02_TALEN-10341-20786,Zap,Alicante,Ven,Cas,177,4425000,-103.410373,20.786614,25000.0
Zap-Alic_Cas-004M-180_03-04-02_TALEN-10341-20786,Zap,Alicante,Ven,Cas,180,4800000,-103.410373,20.786614,26666.66667
Zap-Azal_Cas-023M-450_03-04-04_ALTUR-10344-20607,Zap,Azaleas,Ven,Cas,450,23990000,-103.447891,20.607083,53311.11111
Zap-LaCa_Cas-004M-117_03-02-02_SIERR-10341-20633,Zap,La Calma,Ven,Cas,117,4500000,-103.410705,20.633159,38461.53846
Zap-Chap_Cas-005M-150_03-03-02_ALTUR-10342-20655,Zap,Chapalita Las Fuentes,Ven,Cas,150,5400000,-103.427336,20.655773,36000.0
Zap-Soar_Cas-009M-234_03-04-02_TALEN-10347-20731,Zap,Soare II Coto2,Ven,Cas,234,9750000,-103.471657,20.731491,41666.66667
Zap-Coto_Cas-004M-186_03-04-02_TALEN-10340-20787,Zap,Coto Galarza,Ven,Cas,186,4320000,-103.407344,20.787381,23225.80645
Zap-LaTo_Cas-014M-250_03-04-02_Colum-10343-20727,Zap,La Toscana,Ven,Cas,250,14500000,-103.433239,20.727747,58000.0
Zap-Lago_Cas-005M-249_03-02-02_Remax-10336-20715,Zap,Lagos del Country,Ven,Cas,249,5240000,-103.368849,20.71552,21044.17671
Zap-Vale_Cas-009M-240_03-04-02_HOUSA-10347-20728,Zap,Valeira,Ven,Cas,240,9590000,-103.475088,20.728996,39958.33333
Zap-Alic_Cas-004M-180_03-04-02_TALEN-10341-20786,Zap,Alicante,Ven,Cas,180,4700000,-103.410373,20.786614,26111.11111
Zap-Parq_Cas-002M-120_03-04-02_MARIA-10347-20794,Zap,Parques de Tesistán,Ven,Cas,120,2365000,-103.470545,20.794119,19708.33333
Zap-Vall_Cas-004M-182_04-03-02_VECOR-10343-20778,Zap,Valle Imperial,Ven,Cas,182,4500000,-103.436025,20.778427,24725.27473
Zap-Pase_Cas-011M-245_04-04-02_ALTUR-10344-20669,Zap,Paseos del Parque,Ven,Cas,245,11100000,-103.444856,20.669019,45306.12245
Zap-Soar_Cas-009M-238_03-03-02_TALEN-10347-20731,Zap,Soare II Coto2,Ven,Cas,238,9830000,-103.471657,20.731491,41302.52101
Zap-SanF_Cas-003M-100_03-02-01_ALTUR-10339-20750,Zap,San Francisco,Ven,Cas,100,3260000,-103.391776,20.75053,32600.0
Zap-Soar_Cas-006M-162_03-02-02_VECOR-10347-20733,Zap,Soare II Coto2,Ven,Cas,162,6550000,-103.472521,20.733388,40432.09877
Zap-Sant_Cas-003M-110_02-02-02_SIERR-10344-20615,Zap,Santa Ana Tepetitlán,Ven,Cas,110,3350082,-103.440285,20.615157,30455.29091
Zap-ElCe_Cas-004M-129_03-02-03_MARIA-10338-20767,Zap,El Centinela,Ven,Cas,129,4456000,-103.382668,20.767857,34542.63566
Zap-Vall_Cas-004M-172_04-03-02_iadMe-10344-20773,Zap,Valle Imperial,Ven,Cas,172,4450000,-103.441838,20.773371,25872.09302
Zap-Prad_Cas-004M-162_03-03-02_TALEN-10341-20671,Zap,Prados Vallarta,Ven,Cas,162,4350000,-103.416501,20.671956,26851.85185
Zap-LosR_Cas-004M-183_03-04-02_Lemon-10341-20760,Zap,Los Robles,Ven,Cas,183,4400000,-103.41593,20.760868,24043.71585
Zap-Puer_Cas-010M-236_03-03-01_SIERR-10342-20724,Zap,Puerta del Valle,Ven,Cas,236,10650000,-103.421557,20.724849,45127.11864
Zap-Guad_Cas-008M-220_03-04-02_ALTUR-10348-20726,Zap,Guadalajara (Technology Park),Ven,Cas,220,8250000,-103.480906,20.726293,37500.0
Zap-Soar_Cas-008M-215_03-04-02_ALTUR-10347-20733,Zap,Soare II Coto2,Ven,Cas,215,8695000,-103.471351,20.733362,40441.86047
Zap-Vall_Cas-002M-122_03-03-02_VECOR-10346-20787,Zap,Valle Norte,Ven,Cas,122,2280000,-103.469627,20.787655,18688.52459
Zap-Vall_Cas-006M-182_03-03-02_TALEN-10344-20783,Zap,Valle Imperial,Ven,Cas,182,6908000,-103.441039,20.783567,37956.04396
Gdl-Jard_Cas-007M-394_04-05-05_SIERR-10329-20642,Gdl,Jardines de La Paz,Ven,Cas,394,7390000,-103.292998,20.642696,18756.34518
Zap-Prad_Cas-010M-235_04-03-02_SIERR-10341-20657,Zap,Prados Tepeyac,Ven,Cas,235,10550000,-103.414062,20.657913,44893.61702
Zap-Arco_Cas-013M-508_03-04-04_VECOR-10343-20668,Zap,Arcos de Guadalupe,Ven,Cas,508,13987000,-103.436036,20.668706,27533.46457
Zap-Base_Cas-007M-182_03-04-02_TALEN-10346-20727,Zap,Base Aérea Militar No 5,Ven,Cas,182,7920000,-103.467172,20.727564,43516.48352
Zap-Bosq_Cas-007M-222_03-03-02_GRUPO-10347-20721,Zap,Bosques Vallarta,Ven,Cas,222,7000000,-103.475092,20.721641,31531.53153
Zap-LaCa_Cas-004M-118_04-02-02_ALTUR-10341-20633,Zap,La Calma,Ven,Cas,118,4500000,-103.4105,20.633177,38135.59322
Zap-Misi_Cas-002M-100_03-02-01_Frecu-10346-20627,Zap,Misión La Floresta,Ven,Cas,100,2780000,-103.466712,20.627485,27800.0
Zap-Puer_Cas-027M-550_04-04-05_Alons-10341-20709,Zap,Puerta de Hierro,Ven,Cas,550,27500000,-103.417896,20.709235,50000.0
Zap-Jard_Cas-008M-305_04-03-03_Dimar-10342-20665,Zap,Jardines de Guadalupe,Ven,Cas,305,8900000,-103.425869,20.665352,29180.32787
Zap-Atem_Cas-002M-090_02-01-01_MyL0-10335-20719,Zap,Atemajac del Valle,Ven,Cas,90,2650000,-103.351167,20.719985,29444.44444
Zap-Pale_Cas-001M-060_02-01-01_ALINE-10346-20816,Zap,Palermo,Ven,Cas,60,1399000,-103.461945,20.816733,23316.66667
Zap-Tepe_Cas-010M-225_04-03-02_ALIMA-10341-20659,Zap,Tepeyac Casino,Ven,Cas,225,10400000,-103.414038,20.65913,46222.22222
Zap-Pase_Cas-004M-150_04-03-02_Capit-10340-20755,Zap,Paseos del Camichín,Ven,Cas,150,4650000,-103.404401,20.755707,31000.0
Zap-Sant_Cas-005M-199_02-03-02_Capit-10339-20712,Zap,Santa Fe,Ven,Cas,199,5490000,-103.392918,20.712258,27587.9397
Zap-Bosq_Cas-007M-244_04-05-02_ESPAC-10347-20721,Zap,Bosques Vallarta,Ven,Cas,244,7900000,-103.47572,20.72172,32377.04918
Zap-LaEs_Cas-013M-460_04-03-03_Cuéll-10342-20669,Zap,La Estancia,Ven,Cas,460,13800000,-103.429503,20.669471,30000.0
Zap-LaCa_Cas-006M-218_04-02-03_YABEA-10341-20642,Zap,La Calma,Ven,Cas,218,6990000,-103.4124,20.6426,32064.22018
Zap-Ciud_Cas-014M-980_04-03-04_TopGr-10347-20611,Zap,Ciudad Bugambilias,Ven,Cas,980,14900000,-103.471709,20.611482,15204.08163
Zap-Taba_Cas-003M-142_02-02-02_Grupo-10336-20738,Zap,Tabachines,Ven,Cas,142,3700000,-103.365606,20.738449,26056.33803
Zap-Vale_Cas-007M-223_04-05-02_DUART-10347-20728,Zap,Valeira,Ven,Cas,223,7490000,-103.475088,20.728996,33587.44395
Zap-Jaca_Cas-010M-243_03-03-03_ADRIA-10338-20715,Zap,Jacarandas,Ven,Cas,243,10900000,-103.383843,20.715072,44855.96708
Zap-Loma_Cas-019M-281_04-03-04_CityR-10341-20689,Zap,Loma Real,Ven,Cas,281,19800000,-103.410034,20.68994,70462.63345
Zap-Soar_Cas-008M-195_03-03-03_JUCAL-10347-20731,Zap,Soare Acantia I,Ven,Cas,195,8300000,-103.470793,20.731247,42564.10256
Zap-Camp_Cas-003M-134_03-03-02_Grupo-10344-20790,Zap,Campo Real,Ven,Cas,134,3390000,-103.442961,20.790089,25298.50746
Gdl-Chap_Cas-011M-321_04-02-03_ASESO-10339-20663,Gdl,Chapalita,Ven,Cas,321,11700000,-103.392808,20.663988,36448.59813
Zap-ElTi_Cas-003M-095_02-02-02_Piso9-10347-20632,Zap,El Tizate,Ven,Cas,95,3200000,-103.475135,20.632331,33684.21053
Zap-SanJ_Cas-006M-190_03-03-02_Capit-10346-20717,Zap,San Juan de Ocotán,Ven,Cas,190,6290000,-103.461561,20.717021,33105.26316
Zap-Alta_Cas-007M-250_02-02-03_ProHo-10338-20712,Zap,Altamira,Ven,Cas,250,7650000,-103.389224,20.712447,30600.0
Gdl-DelB_Cas-007M-453_04-04-03_Urban-10338-20654,Gdl,Del Bosque,Ven,Cas,453,7500000,-103.386889,20.654575,16556.29139
Zap-Loma_Cas-020M-552_03-04-03_MOOBI-10340-20685,Zap,Lomas del Valle,Ven,Cas,552,20000000,-103.406387,20.685994,36231.88406
Gdl-Vict_Cas-018M-521_03-04-04_KAREN-10339-20646,Gdl,Victoria,Ven,Cas,521,18000000,-103.395878,20.646816,34548.94434
Zap-Vall_Cas-027M-400_04-04-04_NUBOA-10344-20724,Zap,Valle Real,Ven,Cas,400,27925999,-103.447018,20.724183,69814.9975
Zap-Mesa_Cas-002M-363_02-01-00_Vangu-10335-20765,Zap,Mesa de Los Ocotes,Ven,Cas,363,2200000,-103.354972,20.765841,6060.606061
Zap-Sola_Cas-007M-185_03-03-02_AS01A-10345-20725,Zap,Solares,Ven,Cas,185,7200000,-103.454879,20.725197,38918.91892
Zap-Vist_Cas-007M-247_04-04-03_LUELM-10349-20611,Zap,Vistas del Valle 1,Ven,Cas,247,7950000,-103.490647,20.611418,32186.23482
Zap-Bore_Cas-004M-132_03-02-02_Desar-10339-20756,Zap,Boreales,Ven,Cas,132,4690000,-103.397267,20.756402,35530.30303
Gdl-Chap_Cas-006M-245_03-03-01_Inmue-10339-20659,Gdl,Chapalita,Ven,Cas,245,6500000,-103.394898,20.659009,26530.61224
Zap-Bosq_Cas-007M-232_04-05-03_ESPAC-10347-20721,Zap,Bosques Vallarta,Ven,Cas,232,7900000,-103.47572,20.72172,34051.72414
Gdl-DelF_Cas-002M-175_03-02-00_Evers-10337-20655,Gdl,Del Fresno,Ven,Cas,175,2450000,-103.375256,20.655566,14000.0
Zap-Virr_Cas-017M-377_03-04-03_Colum-10343-20695,Zap,Virreyes,Ven,Cas,377,17800000,-103.436152,20.69583,47214.85411
Gdl-Coli_Cas-030M-636_04-05-04_LUXUR-10339-20705,Gdl,Colinas de San Javier,Ven,Cas,636,30000000,-103.395419,20.705089,47169.81132
Zap-Ciud_Cas-008M-414_04-03-02_INMOP-10344-20598,Zap,Ciudad Bugambilias,Ven,Cas,414,8200000,-103.443596,20.5982,19806.76329
Zap-Luce_Cas-002M-083_03-02-02_Jazmi-10343-20753,Zap,Lucero del Valle,Ven,Cas,83,2750000,-103.437277,20.753892,33132.53012
Zap-Parq_Cas-016M-310_04-04-04_Metro-10343-20699,Zap,Parque Virreyes,Ven,Cas,310,16500000,-103.439995,20.699932,53225.80645
Zap-Rese_Cas-035M-556_03-03-04_Gaant-10343-20722,Zap,Reserva Real,Ven,Cas,556,35000000,-103.439281,20.722029,62949.64029
Zap-Pont_Cas-004M-183_04-03-02_CERTE-10341-20788,Zap,Pontevedra,Ven,Cas,183,4498000,-103.410282,20.788355,24579.23497
Zap-Ciud_Cas-009M-322_03-03-04_REIIN-10344-20605,Zap,Ciudad Bugambilias,Ven,Cas,322,9895000,-103.448584,20.605824,30729.81366
Zap-Real_Cas-003M-127_03-02-02_Descu-10340-20757,Zap,Real de Valdepeñas,Ven,Cas,127,3500000,-103.40333,20.757551,27559.05512
Zap-Real_Cas-008M-240_03-03-03_Habit-10342-20676,Zap,Real Vallarta,Ven,Cas,240,8390000,-103.425742,20.676082,34958.33333
Zap-Ciud_Cas-032M-662_03-04-04_LicSa-10340-20654,Zap,Ciudad del Sol,Ven,Cas,662,32900000,-103.405134,20.654941,49697.8852
Zap-Puer_Cas-033M-400_04-04-04_NUBOA-10343-20706,Zap,Puerta Las Lomas,Ven,Cas,400,33549999,-103.43585,20.706436,83874.9975
Zap-Puer_Cas-027M-533_04-04-04_Punta-10343-20706,Zap,Puerta Las Lomas,Ven,Cas,533,27500000,-103.43585,20.706436,51594.74672
Zap-Puer_Cas-032M-572_04-04-05_Capit-10341-20723,Zap,Puerta de Hierro,Ven,Cas,572,32800000,-103.418103,20.723283,57342.65734
Gdl-Mode_Cas-006M-198_01-01-01_SIERR-10335-20666,Gdl,Moderna,Ven,Cas,198,6500000,-103.357703,20.666213,32828.28283
Zap-Real_Cas-003M-150_03-03-02_Grupo-10339-20753,Zap,Real del Bosque,Ven,Cas,150,3900000,-103.390983,20.753021,26000.0
Zap-Vall_Cas-028M-538_04-04-05_LinkI-10344-20719,Zap,Valle Real,Ven,Cas,538,28000000,-103.449154,20.719411,52044.60967
Zap-LaTo_Cas-015M-346_03-03-03_Rodol-10343-20727,Zap,La Toscana,Ven,Cas,346,15250000,-103.433368,20.727646,44075.14451
Zap-Mapl_Cas-008M-275_04-03-03_Quatr-10342-20789,Zap,Maple Coto 1,Ven,Cas,275,8400000,-103.426989,20.789302,30545.45455
Zap-Jard_Cas-003M-200_03-02-02_C21PR-10337-20752,Zap,Jardines del Vergel,Ven,Cas,200,3999900,-103.373004,20.752811,19999.5
Zap-Sant_Cas-016M-330_03-03-03_Marga-10340-20702,Zap,Santa Isabel,Ven,Cas,330,16000000,-103.406839,20.702491,48484.84848
Zap-Bosq_Cas-008M-220_04-05-02_DUART-10347-20722,Zap,Bosques Vallarta,Ven,Cas,220,8450000,-103.475774,20.722043,38409.09091
Zap-Vall_Cas-005M-200_03-03-02_CoruR-10343-20779,Zap,Valle Imperial,Ven,Cas,200,5290000,-103.433237,20.779404,26450.0
Gdl-Arco_Cas-014M-599_01-02-00_VANES-10337-20673,Gdl,Arcos Vallarta,Ven,Cas,599,14000000,-103.377992,20.673157,23372.28715
Zap-Loma_Cas-009M-260_03-03-02_Carra-10340-20638,Zap,Loma Bonita,Ven,Cas,260,9980000,-103.402894,20.638189,38384.61538
Zap-Real_Cas-006M-226_03-03-02_Tratt-10340-20757,Zap,Real de Valdepeñas,Ven,Cas,226,6300000,-103.402924,20.757406,27876.10619
Gdl-Mira_Cas-002M-154_03-03-02_Grupo-10334-20612,Gdl,Miravalle,Ven,Cas,154,2900000,-103.348898,20.612703,18831.16883
Gdl-Loma_Cas-013M-349_04-04-02_YABEA-10336-20701,Gdl,Lomas del Country,Ven,Cas,349,13000000,-103.36578,20.70113,37249.28367
Gdl-LaEs_Cas-002M-180_04-04-00_MyL0-10331-20711,Gdl,La Esperanza (La Federacha),Ven,Cas,180,2200000,-103.312949,20.711935,12222.22222
Zap-Cast_Cas-008M-325_03-04-02_HUSRe-10349-20612,Zap,Castaños,Ven,Cas,325,8950000,-103.491291,20.612291,27538.46154
Gdl-Alda_Cas-002M-091_02-01-01_ISFIN-10327-20659,Gdl,Aldama Tetlán,Ven,Cas,91,2360000,-103.277816,20.659144,25934.06593
Zap-Caña_Cas-005M-215_03-03-02_Grupo-10340-20770,Zap,Cañadas,Ven,Cas,215,5200000,-103.401209,20.770341,24186.04651
Zap-Pase_Cas-004M-122_03-02-02_Piso9-10342-20637,Zap,Paseos del Sol,Ven,Cas,122,4100000,-103.429503,20.637353,33606.55738
Zap-ElCo_Cas-005M-144_03-02-02_Migue-10343-20645,Zap,El Colli Urbano,Ven,Cas,144,5500000,-103.433972,20.645492,38194.44444
Gdl-Plut_Cas-002M-119_02-01-01_SIPSo-10328-20686,Gdl,Plutarco Elías Calles,Ven,Cas,119,2200000,-103.283763,20.686647,18487.39496
Gdl-ElSa_Cas-003M-088_03-03-01_BIENE-10338-20623,Gdl,El Sauz,Ven,Cas,88,3200000,-103.38866,20.623219,36363.63636
Zap-Coli_Cas-023M-394_04-05-03_REPRO-10343-20702,Zap,Colinas Virreyes,Ven,Cas,394,23300000,-103.436108,20.702964,59137.05584
Zap-Tier_Cas-002M-115_03-01-02_VEOCo-10347-20804,Zap,Tierra Residencial,Ven,Cas,115,2490000,-103.472261,20.804681,21652.17391
Zap-Vall_Cas-003M-136_03-02-02_Mayte-10338-20751,Zap,Valle de San Isidro,Ven,Cas,136,3600000,-103.389135,20.751215,26470.58824
Zap-Font_Cas-015M-210_04-03-04_LuxaA-10346-20727,Zap,Fontee,Ven,Cas,210,15385200,-103.468606,20.727798,73262.85714
Gdl-Vall_Cas-006M-220_04-02-03_Tratt-10338-20678,Gdl,Vallarta Norte,Ven,Cas,220,6990000,-103.385448,20.678734,31772.72727
Zap-Arge_Cas-006M-218_04-04-02_JUCAL-10339-20769,Zap,Argenta Parque Residencial,Ven,Cas,218,6400000,-103.397491,20.769199,29357.79817
Zap-Bosq_Cas-017M-530_03-03-04_DACHV-10336-20781,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,530,17300000,-103.360212,20.781929,32641.50943
Zap-Vall_Cas-005M-234_03-03-02_Monts-10343-20779,Zap,Valle Imperial,Ven,Cas,234,5980000,-103.433237,20.779404,25555.55556
Zap-Loma_Cas-007M-258_04-03-02_KUART-10340-20637,Zap,Loma Bonita,Ven,Cas,258,7690000,-103.402967,20.637001,29806.20155
Zap-Jard_Cas-009M-277_04-04-02_Anafa-10343-20735,Zap,Jardín Real,Ven,Cas,277,9700000,-103.438159,20.735757,35018.05054
Zap-Jard_Cas-009M-289_04-03-04_ProHo-10342-20748,Zap,Jardines del Valle,Ven,Cas,289,9400000,-103.429503,20.748312,32525.95156
Zap-Vall_Cas-004M-171_03-02-02_Grupo-10344-20772,Zap,Valle Imperial,Ven,Cas,171,4200000,-103.442021,20.772909,24561.40351
Zap-Vall_Cas-005M-249_03-03-02_Grupo-10343-20782,Zap,Valle Imperial,Ven,Cas,249,5900000,-103.43124,20.782025,23694.77912
Zap-Sola_Cas-012M-250_04-03-00_LuxaA-10346-20726,Zap,Solares,Ven,Cas,250,12350000,-103.462176,20.726107,49400.0
Gdl-Amer_Cas-011M-272_03-03-02_Monts-10337-20675,Gdl,Americana,Ven,Cas,272,11500000,-103.371491,20.675504,42279.41176
Gdl-Sant_Cas-004M-183_03-02-02_FUTUR-10333-20712,Gdl,Santa Elena de La Cruz,Ven,Cas,183,4750000,-103.337734,20.712585,25956.28415
Zap-Sant_Cas-023M-450_03-04-04_Fiabl-10339-20716,Zap,Santa Fe,Ven,Cas,450,23400000,-103.392623,20.716526,52000.0
Zap-LaMe_Cas-001M-192_01-01-01_CERTE-10334-20769,Zap,La Mesa Colorada Poniente,Ven,Cas,192,1300000,-103.34398,20.769889,6770.833333
Zap-Guad_Cas-003M-079_03-02-01_Piso9-10344-20660,Zap,Guadalupe Inn,Ven,Cas,79,3536000,-103.446119,20.660131,44759.49367
Zap-Vall_Cas-005M-200_03-03-02_QUALI-10344-20777,Zap,Valle Imperial,Ven,Cas,200,5649000,-103.440274,20.777115,28245.0
Zap-Fran_Cas-003M-119_02-03-02_Black-10344-20615,Zap,Francisco Sarabia,Ven,Cas,119,3686000,-103.442403,20.615516,30974.78992
Zap-Bosq_Cas-008M-231_04-05-02_INVER-10347-20721,Zap,Bosques Vallarta,Ven,Cas,231,8890000,-103.476559,20.721878,38484.84848
Zap-Vill_Cas-020M-322_03-04-04_Carra-10341-20694,Zap,Villa Universitaria,Ven,Cas,322,20280000,-103.412501,20.694967,62981.36646
Zap-LaCi_Cas-007M-209_03-04-02_LinkI-10341-20753,Zap,La Cima,Ven,Cas,209,7950000,-103.413792,20.753786,38038.27751
Zap-Ciud_Cas-009M-327_03-03-02_ReMax-10344-20602,Zap,Ciudad Bugambilias,Ven,Cas,327,9300000,-103.446905,20.60249,28440.36697
Zap-Sola_Cas-007M-207_03-03-02_Dimar-10346-20724,Zap,Solares Antara,Ven,Cas,207,7890000,-103.46698,20.724905,38115.94203
Gdl-Jard_Cas-005M-128_04-03-02_Grupo-10331-20712,Gdl,Jardines de Santa Isabel,Ven,Cas,128,5300000,-103.313404,20.712652,41406.25
Zap-Mira_Cas-006M-228_03-03-00_ÚNICA-10341-20654,Zap,Mirador del Sol,Ven,Cas,228,6900000,-103.419219,20.654611,30263.15789
Zap-Cons_Cas-007M-157_03-03-02_HUSRe-10337-20725,Zap,Constitución,Ven,Cas,157,7604544,-103.377175,20.725143,48436.58599
Zap-Haci_Cas-003M-135_03-02-01_REPUB-10344-20652,Zap,Hacienda del Tepeyac,Ven,Cas,135,3800000,-103.441792,20.652433,28148.14815
Zap-LosC_Cas-018M-375_04-05-03_GB00-10344-20698,Zap,Los Castaños,Ven,Cas,375,18950000,-103.446331,20.698076,50533.33333
Zap-Jard_Cas-008M-204_04-04-02_ALINE-10343-20736,Zap,Jardín Real,Ven,Cas,204,8890000,-103.438295,20.736285,43578.43137
Zap-Pase_Cas-004M-150_03-03-00_Grupo-10343-20633,Zap,Paseos del Sol,Ven,Cas,150,4600000,-103.430329,20.633122,30666.66667
Gdl-Vall_Cas-011M-429_04-03-05_CREAL-10339-20672,Gdl,Vallarta Poniente,Ven,Cas,429,11495000,-103.390298,20.672352,26794.87179
Zap-LaJo_Cas-008M-245_04-04-03_MyL0-10344-20610,Zap,La Joya,Ven,Cas,245,8600000,-103.447817,20.610848,35102.04082
Zap-Vill_Cas-016M-350_03-04-04_IGPIN-10341-20690,Zap,Villa Universitaria,Ven,Cas,350,16800000,-103.412619,20.690239,48000.0
Gdl-Amer_Cas-009M-251_03-02-01_Fiabl-10336-20674,Gdl,Americana,Ven,Cas,251,9500000,-103.36069,20.67477,37848.60558
Gdl-Jard_Cas-007M-423_04-05-05_Piso9-10329-20642,Gdl,Jardines de La Paz,Ven,Cas,423,7349000,-103.292998,20.642696,17373.52246
Zap-Azal_Cas-019M-320_04-04-02_Capit-10344-20606,Zap,Azaleas,Ven,Cas,320,19210000,-103.447858,20.606961,60031.25
Zap-LaCi_Cas-008M-140_04-04-02_CityR-10341-20749,Zap,La Cima,Ven,Cas,140,8100000,-103.41259,20.749222,57857.14286
Zap-Vill_Cas-004M-186_03-03-02_Avila-10337-20731,Zap,Villas Belenes,Ven,Cas,186,4800000,-103.379436,20.731007,25806.45161
Zap-Puer_Cas-030M-580_04-05-05_ZMGIn-10343-20706,Zap,Puerta Las Lomas,Ven,Cas,580,30900000,-103.435934,20.706533,53275.86207
Zap-Sant_Cas-006M-200_04-03-03_Casas-10346-20717,Zap,Santillana,Ven,Cas,200,6750000,-103.462942,20.717554,33750.0
Zap-Ciud_Cas-009M-250_04-04-02_VANES-10347-20614,Zap,Ciudad Bugambilias,Ven,Cas,250,9488000,-103.473548,20.614078,37952.0
Zap-Jard_Cas-011M-400_03-03-03_Piso9-10342-20663,Zap,Jardines de Guadalupe,Ven,Cas,400,11490000,-103.423054,20.663116,28725.0
Zap-Guad_Cas-009M-187_03-03-02_GVCom-10339-20713,Zap,Guadalajarita,Ven,Cas,187,9900000,-103.39893,20.71354,52941.17647
Zap-Coll_Cas-002M-093_03-02-01_Grupo-10342-20648,Zap,Colli Ctm,Ven,Cas,93,2580000,-103.424637,20.648857,27741.93548
Zap-Vive_Cas-004M-135_03-02-02_Frecu-10343-20746,Zap,Viveros del Valle,Ven,Cas,135,4270000,-103.436663,20.746982,31629.62963
Zap-Loma_Cas-006M-224_04-02-01_Grupo-10339-20745,Zap,Lomas de Zapopan,Ven,Cas,224,6100000,-103.394913,20.745379,27232.14286
Zap-Caña_Cas-005M-167_03-02-03_dzRea-10340-20771,Zap,Cañadas,Ven,Cas,167,5250000,-103.400051,20.771162,31437.12575
Zap-Vall_Cas-003M-114_03-03-02_IGPIN-10344-20772,Zap,Valle Imperial,Ven,Cas,114,3500000,-103.442354,20.772545,30701.75439
Zap-Vall_Cas-005M-209_03-04-03_ADRIA-10343-20786,Zap,Valle Imperial,Ven,Cas,209,5500000,-103.430869,20.786253,26315.78947
Zap-Vill_Cas-018M-393_03-04-03_david-10344-20701,Zap,Villa Verona,Ven,Cas,393,18250000,-103.445077,20.7019,46437.65903
Zap-Ciud_Cas-008M-300_03-04-02_Anafa-10340-20655,Zap,Ciudad del Sol,Ven,Cas,300,8850000,-103.402445,20.655846,29500.0
Zap-Vall_Cas-016M-335_03-04-03_ALIMA-10344-20724,Zap,Valle Real,Ven,Cas,335,16700000,-103.447018,20.724183,49850.74627
Zap-LaCi_Cas-007M-173_04-03-02_LinkI-10341-20747,Zap,La Cima,Ven,Cas,173,7200000,-103.411117,20.747277,41618.49711
Zap-Vict_Cas-013M-322_03-03-02_Grupo-10339-20644,Zap,Victoria,Ven,Cas,322,13200000,-103.399865,20.644125,40993.78882
Zap-Sant_Cas-004M-200_03-03-02_INVEM-10345-20615,Zap,Santa Ana Tepetitlán,Ven,Cas,200,4199000,-103.45639,20.615319,20995.0
Gdl-Prov_Cas-013M-307_04-03-03_IGPIN-10337-20702,Gdl,Providencia,Ven,Cas,307,13300000,-103.378066,20.702144,43322.47557
Zap-ElCa_Cas-003M-130_03-02-02_MOOBI-10354-20736,Zap,El Campestre,Ven,Cas,130,3590000,-103.540352,20.736673,27615.38462
