Ciudad,Colonia,operacion,tipo_propiedad,variable,valor
Zap,Alcázar Poniente,Ven,Cas,area_m2,500.0
Zap,Bosques Vallarta,Ven,Cas,area_m2,220.0
Gdl,Arcos,Ven,Cas,area_m2,650.0
Zap,La Sauceda,Ven,Cas,area_m2,81.0
Zap,Valeira,Ven,Cas,area_m2,211.0
Zap,Atlas Colomos,Ven,Cas,area_m2,500.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,800.0
Zap,Conjunto Patria,Ven,Cas,area_m2,363.0
Zap,Los Molinos,Ven,Cas,area_m2,89.0
Zap,Mirador del Sol,Ven,Cas,area_m2,228.0
Zap,Sin Nombre,Ven,Cas,area_m2,320.0
Zap,Auditorio,Ven,Cas,area_m2,186.0
Gdl,8 de Julio,Ven,Cas,area_m2,110.0
Zap,Valle Imperial,Ven,Cas,area_m2,219.0
Zap,Valle Imperial,Ven,Cas,area_m2,300.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,353.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,855.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,840.0
Zap,Alianza de Cazadores Diana,Ven,Cas,area_m2,290.0
Zap,La Loma Alta,Ven,Cas,area_m2,217.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,390.0
Gdl,Las Torres,Ven,Cas,area_m2,121.0
Gdl,Obrera,Ven,Cas,area_m2,152.0
Gdl,Zona Centro,Ven,Cas,area_m2,350.0
Zap,Ciudad del Sol,Ven,Cas,area_m2,411.0
Zap,Valle de Los Molinos,Ven,Cas,area_m2,129.0
Zap,El Colli Urbano,Ven,Cas,area_m2,140.0
Zap,Campo Real,Ven,Cas,area_m2,86.0
Zap,La Cima,Ven,Cas,area_m2,1050.0
Zap,Francisco Sarabia,Ven,Cas,area_m2,135.0
Zap,San Isidro Residencial,Ven,Cas,area_m2,198.0
Zap,Jardines de Nuevo México,Ven,Cas,area_m2,80.0
Gdl,Olimpica,Ven,Cas,area_m2,220.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,112.0
Zap,Los Almendros,Ven,Cas,area_m2,140.0
Zap,La Cima,Ven,Cas,area_m2,210.0
Zap,Atemajac del Valle,Ven,Cas,area_m2,130.0
Gdl,Los Arrayanes,Ven,Cas,area_m2,150.0
Zap,Real Vallarta,Ven,Cas,area_m2,425.0
Zap,Ciudad del Sol,Ven,Cas,area_m2,442.0
Zap,Victoria,Ven,Cas,area_m2,240.0
Gdl,Chapalita,Ven,Cas,area_m2,450.0
Zap,Industrial Zapopan Norte,Ven,Cas,area_m2,135.0
Zap,Valle Real,Ven,Cas,area_m2,623.0
Gdl,Terranova,Ven,Cas,area_m2,345.0
Zap,Arcos de Guadalupe,Ven,Cas,area_m2,331.0
Zap,Prados Vallarta,Ven,Cas,area_m2,200.0
Desconocido,Desconocida,Ven,Cas,area_m2,502.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,877.0
Zap,Soare II Coto2,Ven,Cas,area_m2,200.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,300.0
Zap,Zotogrande,Ven,Cas,area_m2,930.0
Zap,Valle Real,Ven,Cas,area_m2,500.0
Gdl,Aaron Joaquín,Ven,Cas,area_m2,110.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,340.0
Zap,Coto Abie,Ven,Cas,area_m2,103.0
Zap,Las Arboledas,Ven,Cas,area_m2,158.0
Zap,Bosques,Ven,Cas,area_m2,105.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,313.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,167.0
Zap,La Moraleja,Ven,Cas,area_m2,64.0
Zap,Soare II Coto2,Ven,Cas,area_m2,235.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,303.0
Gdl,Providencia 3a Sección,Ven,Cas,area_m2,336.0
Zap,El Fortín,Ven,Cas,area_m2,117.0
Zap,Prados Tepeyac,Ven,Cas,area_m2,530.0
Zap,Colinas del Rio,Ven,Cas,area_m2,160.0
Gdl,Arboledas Sur,Ven,Cas,area_m2,50.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,264.0
Zap,Bosques del Centinela,Ven,Cas,area_m2,164.0
Zap,Entrelomas,Ven,Cas,area_m2,265.0
Gdl,Mezquitán Country,Ven,Cas,area_m2,340.0
Zap,Real de Valdepeñas,Ven,Cas,area_m2,182.0
Zap,Jardines del Sol,Ven,Cas,area_m2,500.0
Zap,Villa Coral,Ven,Cas,area_m2,500.0
Gdl,Artesanos (Sagrada Familia y/o Jesús),Ven,Cas,area_m2,150.0
Zap,Jardín Real,Ven,Cas,area_m2,235.0
Zap,Lomas del Valle,Ven,Cas,area_m2,232.0
Gdl,Quinta Velarde,Ven,Cas,area_m2,95.0
Zap,Miramar,Ven,Cas,area_m2,308.0
Zap,Colinas del Rio,Ven,Cas,area_m2,179.0
Zap,Los Telares,Ven,Cas,area_m2,81.0
Zap,El Colli Urbano,Ven,Cas,area_m2,145.0
Gdl,Revolución,Ven,Cas,area_m2,252.0
Zap,Valle Imperial,Ven,Cas,area_m2,285.0
Zap,Santa Margarita,Ven,Cas,area_m2,120.0
Zap,Sin Nombre,Ven,Cas,area_m2,320.0
Gdl,Providencia 2a Sección,Ven,Cas,area_m2,541.0
Gdl,Chapalita,Ven,Cas,area_m2,420.0
Zap,Real Cantabria,Ven,Cas,area_m2,190.0
Zap,Solares,Ven,Cas,area_m2,247.0
Gdl,La Esperanza (La Federacha),Ven,Cas,area_m2,360.0
Desconocido,Desconocida,Ven,Cas,area_m2,217.0
Zap,Ciudad Granja,Ven,Cas,area_m2,245.0
Zap,Puerta de Plata,Ven,Cas,area_m2,481.0
Gdl,Moderna,Ven,Cas,area_m2,650.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,843.0
Zap,Jocotán,Ven,Cas,area_m2,210.0
Zap,Colina de Los Belenes,Ven,Cas,area_m2,119.0
Gdl,Arandas,Ven,Cas,area_m2,357.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,190.0
Zap,Jardines del Valle,Ven,Cas,area_m2,1044.0
Zap,Ciudad Granja,Ven,Cas,area_m2,140.0
Zap,Sin Nombre,Ven,Cas,area_m2,300.0
Gdl,Providencia 3a Sección,Ven,Cas,area_m2,275.0
Gdl,Mezquitán Country,Ven,Cas,area_m2,150.0
Zap,Valle Real,Ven,Cas,area_m2,620.0
Zap,Jardín Real,Ven,Cas,area_m2,202.0
Zap,Lomas del Refugio,Ven,Cas,area_m2,275.0
Gdl,Jardines Alcalde,Ven,Cas,area_m2,322.0
Zap,Santa Margarita Residencial,Ven,Cas,area_m2,43.0
Gdl,Jardines del Bosque,Ven,Cas,area_m2,259.0
Zap,Alicante,Ven,Cas,area_m2,187.0
Zap,Valle Real,Ven,Cas,area_m2,350.0
Gdl,Jardines del Bosque,Ven,Cas,area_m2,600.0
Zap,Parque de La Castellana,Ven,Cas,area_m2,325.0
Gdl,Monraz,Ven,Cas,area_m2,400.0
Zap,Fontee,Ven,Cas,area_m2,191.0
Zap,Valle Imperial,Ven,Cas,area_m2,265.0
Zap,San Juan de Ocotán,Ven,Cas,area_m2,500.0
Zap,Valle Imperial,Ven,Cas,area_m2,600.0
Zap,Vallarta Universidad,Ven,Cas,area_m2,320.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,873.0
Gdl,Prados Providencia,Ven,Cas,area_m2,411.0
Gdl,Vallarta Poniente,Ven,Cas,area_m2,549.0
Gdl,Verde Valle,Ven,Cas,area_m2,254.0
Zap,La Cima,Ven,Cas,area_m2,320.0
Zap,Altaluz,Ven,Cas,area_m2,120.0
Zap,Cañadas,Ven,Cas,area_m2,234.0
Zap,Argenta Parque Residencial,Ven,Cas,area_m2,235.0
Gdl,El Carmen,Ven,Cas,area_m2,190.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,260.0
Zap,Ciudad de Los Niños,Ven,Cas,area_m2,358.0
Zap,Valle Imperial,Ven,Cas,area_m2,270.0
Zap,Jardines del Valle,Ven,Cas,area_m2,127.0
Zap,Valle Real,Ven,Cas,area_m2,938.0
Zap,El Colli Urbano,Ven,Cas,area_m2,346.0
Zap,Tabachines,Ven,Cas,area_m2,243.0
Zap,Tesistán,Ven,Cas,area_m2,185.0
Zap,Los Almendros,Ven,Cas,area_m2,194.0
Desconocido,Desconocida,Ven,Cas,area_m2,153.0
Zap,El Briseño,Ven,Cas,area_m2,361.0
Zap,Guadalupe Inn,Ven,Cas,area_m2,515.0
Zap,Quintas del Federalismo,Ven,Cas,area_m2,142.0
Gdl,Jardines del Country,Ven,Cas,area_m2,186.0
Zap,Valle Real,Ven,Cas,area_m2,400.0
Zap,Valle de San Isidro,Ven,Cas,area_m2,180.0
Zap,Colinas de San Javier,Ven,Cas,area_m2,194.0
Zap,El Paraíso,Ven,Cas,area_m2,184.0
Zap,Unidad José Luis López Portillo,Ven,Cas,area_m2,176.0
Zap,Valle Imperial,Ven,Cas,area_m2,149.0
Zap,Santa Isabel,Ven,Cas,area_m2,472.0
Zap,Azaleas,Ven,Cas,area_m2,750.0
Gdl,La Esperanza (La Federacha),Ven,Cas,area_m2,375.0
Zap,Soare Acantia I,Ven,Cas,area_m2,205.0
Gdl,Jardines de Los Arcos,Ven,Cas,area_m2,993.0
Zap,Ayamonte,Ven,Cas,area_m2,1000.0
Gdl,Vallarta Poniente,Ven,Cas,area_m2,600.0
Zap,Bosque de Los Lagos,Ven,Cas,area_m2,632.0
Gdl,Colomos Providencia,Ven,Cas,area_m2,490.0
Zap,Miguel Hidalgo,Ven,Cas,area_m2,323.0
Gdl,Jardines del Country,Ven,Cas,area_m2,376.0
Zap,Crucero de La Mesa,Ven,Cas,area_m2,121.0
Zap,Bosques Vallarta,Ven,Cas,area_m2,206.0
Zap,Madeiras,Ven,Cas,area_m2,242.0
Zap,Coto Abie,Ven,Cas,area_m2,108.0
Zap,Santa Isabel,Ven,Cas,area_m2,527.0
Zap,Vistas del Valle 1,Ven,Cas,area_m2,270.0
Zap,Bosques Vallarta,Ven,Cas,area_m2,226.0
Zap,Jardines de La Patria,Ven,Cas,area_m2,312.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,146.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,123.0
Zap,Las Arboledas,Ven,Cas,area_m2,314.0
Zap,Chapalita Oriente,Ven,Cas,area_m2,480.0
Zap,Vicente Guerrero,Ven,Cas,area_m2,180.0
Zap,Valeira,Ven,Cas,area_m2,253.0
Zap,Hacienda del Tepeyac,Ven,Cas,area_m2,125.0
Zap,Maple Coto 1,Ven,Cas,area_m2,230.0
Gdl,Jardines del Sauz,Ven,Cas,area_m2,250.0
Zap,Parque Virreyes,Ven,Cas,area_m2,350.0
Gdl,Jardines Alcalde,Ven,Cas,area_m2,237.0
Zap,Arcos de Guadalupe,Ven,Cas,area_m2,470.0
Zap,Virreyes,Ven,Cas,area_m2,275.0
Zap,Villa Verona,Ven,Cas,area_m2,650.0
Zap,El Centinela,Ven,Cas,area_m2,780.0
Zap,Guadalupe Jardín,Ven,Cas,area_m2,580.0
Zap,Prados Vallarta,Ven,Cas,area_m2,206.0
Desconocido,Desconocida,Ven,Cas,area_m2,131.0
Zap,Soare II Coto2,Ven,Cas,area_m2,144.0
Gdl,Santa Rosa,Ven,Cas,area_m2,192.0
Zap,Centro,Ven,Cas,area_m2,400.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,1500.0
Gdl,Colomos Providencia,Ven,Cas,area_m2,369.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,1500.0
Desconocido,Desconocida,Ven,Cas,area_m2,237.0
Zap,Arenales Tapatíos,Ven,Cas,area_m2,133.0
Gdl,Insurgentes,Ven,Cas,area_m2,225.0
Gdl,Chapalita,Ven,Cas,area_m2,239.0
Zap,Ciudad de Los Niños,Ven,Cas,area_m2,590.0
Gdl,Aldama Tetlán,Ven,Cas,area_m2,120.0
Zap,La Gloria del Colli,Ven,Cas,area_m2,228.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,336.0
Gdl,Jardines Plaza del Sol,Ven,Cas,area_m2,414.0
Gdl,Lomas de Polanco,Ven,Cas,area_m2,170.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,782.0
Zap,Las Lomas Golf Hábitat,Ven,Cas,area_m2,530.0
Zap,Los Robles,Ven,Cas,area_m2,215.0
Gdl,Ayuntamiento,Ven,Cas,area_m2,87.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,170.0
Zap,Colina de Los Belenes,Ven,Cas,area_m2,170.0
Zap,Victoria,Ven,Cas,area_m2,250.0
Zap,La Tuzanía,Ven,Cas,area_m2,80.0
Gdl,Monraz,Ven,Cas,area_m2,677.0
Gdl,Del Sur,Ven,Cas,area_m2,116.0
Gdl,Monumental,Ven,Cas,area_m2,277.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,312.0
Zap,Chapalita de Occidente,Ven,Cas,area_m2,303.0
Gdl,Vallarta Norte,Ven,Cas,area_m2,380.0
Zap,Puerta del Tule,Ven,Cas,area_m2,405.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,area_m2,154.0
Zap,Jardines del Valle,Ven,Cas,area_m2,110.0
Gdl,Las Huertas,Ven,Cas,area_m2,84.0
Zap,Sin Nombre,Ven,Cas,area_m2,232.0
Zap,Virreyes,Ven,Cas,area_m2,400.0
Gdl,Colon Industrial,Ven,Cas,area_m2,285.0
Gdl,Jardines del Country,Ven,Cas,area_m2,241.0
Zap,Alicante,Ven,Cas,area_m2,186.0
Gdl,Zona Centro,Ven,Cas,area_m2,329.0
Desconocido,Desconocida,Ven,Cas,area_m2,464.0
Zap,Valle Imperial,Ven,Cas,area_m2,337.0
Zap,Valle Imperial,Ven,Cas,area_m2,375.0
Zap,Arauca I,Ven,Cas,area_m2,349.0
Gdl,Hernández Romo,Ven,Cas,area_m2,135.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,218.0
Zap,Jardín Real,Ven,Cas,area_m2,225.0
Gdl,San Andrés,Ven,Cas,area_m2,359.0
Zap,Madeiras,Ven,Cas,area_m2,160.0
Zap,Los Tréboles,Ven,Cas,area_m2,62.0
Zap,La Cima,Ven,Cas,area_m2,215.0
Zap,Paraísos del Colli,Ven,Cas,area_m2,119.0
Gdl,Terranova,Ven,Cas,area_m2,577.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,305.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,357.0
Zap,Alianza de Cazadores Diana,Ven,Cas,area_m2,385.0
Gdl,Santa Rita,Ven,Cas,area_m2,441.0
Zap,Guadalajarita,Ven,Cas,area_m2,133.0
Zap,Indígena de Mezquitán,Ven,Cas,area_m2,549.0
Zap,Puerta Las Lomas,Ven,Cas,area_m2,600.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,368.0
Zap,Arcos de Guadalupe,Ven,Cas,area_m2,240.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,144.0
Zap,La Cima,Ven,Cas,area_m2,186.0
Zap,Azaleas,Ven,Cas,area_m2,663.0
Zap,La Casita,Ven,Cas,area_m2,160.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,631.0
Zap,La Cima,Ven,Cas,area_m2,389.0
Gdl,Jardines de Los Arcos,Ven,Cas,area_m2,344.0
Desconocido,Desconocida,Ven,Cas,area_m2,200.0
Gdl,La Penal,Ven,Cas,area_m2,271.0
Zap,Bosques,Ven,Cas,area_m2,146.0
Gdl,Magaña,Ven,Cas,area_m2,175.0
Zap,El Colli Urbano,Ven,Cas,area_m2,135.0
Zap,Solares,Ven,Cas,area_m2,296.0
Zap,Puerta de Hierro,Ven,Cas,area_m2,393.0
Zap,Jardines del Valle,Ven,Cas,area_m2,150.0
Zap,Victoria,Ven,Cas,area_m2,280.0
Zap,Jardines de La Patria,Ven,Cas,area_m2,148.0
Zap,Arenales Tapatíos,Ven,Cas,area_m2,48.0
Desconocido,Desconocida,Ven,Cas,area_m2,244.0
Gdl,Providencia,Ven,Cas,area_m2,747.0
Gdl,Italia Providencia,Ven,Cas,area_m2,269.0
Zap,La Venta del Astillero,Ven,Cas,area_m2,152.0
Zap,El Capullo,Ven,Cas,area_m2,614.0
Zap,Virreyes,Ven,Cas,area_m2,275.0
Zap,Tepeyac Casino,Ven,Cas,area_m2,200.0
Gdl,Jardines del Country,Ven,Cas,area_m2,256.0
Zap,Bosques de San Gonzalo,Ven,Cas,area_m2,130.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,288.0
Gdl,Electricistas,Ven,Cas,area_m2,252.0
Gdl,Santa Elena Estadio,Ven,Cas,area_m2,178.0
Zap,Parque de La Castellana,Ven,Cas,area_m2,325.0
Desconocido,Desconocida,Ven,Cas,area_m2,390.0
Gdl,Oblatos Pte.,Ven,Cas,area_m2,44.0
Zap,El Colli Urbano,Ven,Cas,area_m2,80.0
Zap,Altamira,Ven,Cas,area_m2,340.0
Zap,Villa Verona,Ven,Cas,area_m2,600.0
Zap,Alianza de Cazadores Diana,Ven,Cas,area_m2,350.0
Desconocido,Desconocida,Ven,Cas,area_m2,225.0
Zap,Los Frailes,Ven,Cas,area_m2,500.0
Zap,Solares,Ven,Cas,area_m2,300.0
Gdl,Bosques de La Victoria,Ven,Cas,area_m2,437.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,580.0
Zap,Lomas del Valle,Ven,Cas,area_m2,670.0
Desconocido,Desconocida,Ven,Cas,area_m2,131.0
Zap,Atlas Colomos,Ven,Cas,area_m2,90.0
Zap,Bosques Vallarta,Ven,Cas,area_m2,165.0
Zap,Puerta Las Lomas,Ven,Cas,area_m2,400.0
Zap,Puerta Las Lomas,Ven,Cas,area_m2,500.0
Zap,Maple Coto 1,Ven,Cas,area_m2,287.0
Zap,Praderas del Centinela,Ven,Cas,area_m2,90.0
Gdl,Americana,Ven,Cas,area_m2,99.0
Desconocido,Desconocida,Ven,Cas,area_m2,250.0
Gdl,Americana,Ven,Cas,area_m2,427.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,981.0
Zap,Quintas del Bosque,Ven,Cas,area_m2,95.0
Zap,Misión del Bosque,Ven,Cas,area_m2,757.0
Zap,Misión La Floresta,Ven,Cas,area_m2,84.0
Zap,Parques de Tesistán,Ven,Cas,area_m2,101.0
Gdl,Lázaro Cárdenas,Ven,Cas,area_m2,88.0
Zap,Valle Real,Ven,Cas,area_m2,350.0
Gdl,8 de Julio,Ven,Cas,area_m2,100.0
Zap,Arenales Tapatíos,Ven,Cas,area_m2,168.0
Zap,Las Fuentes,Ven,Cas,area_m2,558.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,420.0
Zap,Valle Real,Ven,Cas,area_m2,470.0
Zap,Pontevedra,Ven,Cas,area_m2,185.0
Gdl,Vallarta Poniente,Ven,Cas,area_m2,160.0
Zap,Alcázar Oriente,Ven,Cas,area_m2,423.0
Gdl,Arcos Vallarta,Ven,Cas,area_m2,272.0
Zap,Puerta del Bosque,Ven,Cas,area_m2,520.0
Zap,Tabachines,Ven,Cas,area_m2,220.0
Zap,Loma Real,Ven,Cas,area_m2,1000.0
Zap,Vistas del Valle 1,Ven,Cas,area_m2,330.0
Zap,Ayamonte,Ven,Cas,area_m2,1152.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,211.0
Zap,Parque Arrayanes,Ven,Cas,area_m2,122.0
Zap,El Bosque,Ven,Cas,area_m2,97.0
Gdl,Colon,Ven,Cas,area_m2,253.0
Zap,Arauca II,Ven,Cas,area_m2,410.0
Zap,Santillana,Ven,Cas,area_m2,250.0
Zap,Valle Imperial,Ven,Cas,area_m2,231.0
Gdl,Jardines del Bosque,Ven,Cas,area_m2,450.0
Zap,Valle Real,Ven,Cas,area_m2,400.0
Zap,Ayamonte,Ven,Cas,area_m2,1170.0
Zap,Valle Real,Ven,Cas,area_m2,290.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,260.0
Zap,Solares,Ven,Cas,area_m2,300.0
Zap,Olivos Residencial,Ven,Cas,area_m2,288.0
Zap,Valle Imperial,Ven,Cas,area_m2,225.0
Zap,El Centinela,Ven,Cas,area_m2,450.0
Zap,San Wenceslao,Ven,Cas,area_m2,831.0
Zap,Jardines de Las Fuentes,Ven,Cas,area_m2,113.0
Gdl,Ladrón de Guevara,Ven,Cas,area_m2,592.0
Zap,Valle Imperial,Ven,Cas,area_m2,203.0
Zap,Valle Real,Ven,Cas,area_m2,350.0
Zap,El Fortín,Ven,Cas,area_m2,196.0
Zap,Jardines del Sol,Ven,Cas,area_m2,240.0
Zap,Arauca I,Ven,Cas,area_m2,500.0
Gdl,Providencia 4a Sección,Ven,Cas,area_m2,287.0
Zap,Lagos del Country,Ven,Cas,area_m2,208.0
Zap,Francisco Sarabia,Ven,Cas,area_m2,137.0
Zap,Puerta de Plata,Ven,Cas,area_m2,680.0
Zap,La Mojonera,Ven,Cas,area_m2,330.0
Zap,Constitución,Ven,Cas,area_m2,100.0
Gdl,Centro,Ven,Cas,area_m2,321.0
Gdl,Bosques del Boulevard,Ven,Cas,area_m2,286.0
Desconocido,Desconocida,Ven,Cas,area_m2,300.0
Zap,Valle Imperial,Ven,Cas,area_m2,162.0
Gdl,Colinas de San Javier,Ven,Cas,area_m2,850.0
Zap,Coto Abie,Ven,Cas,area_m2,173.0
Gdl,Circunvalación Oblatos,Ven,Cas,area_m2,480.0
Zap,Lomas de Zapopan,Ven,Cas,area_m2,210.0
Zap,Jardines Universidad,Ven,Cas,area_m2,290.0
Zap,Lomas de Zapopan,Ven,Cas,area_m2,185.0
Zap,Valle Imperial,Ven,Cas,area_m2,250.0
Zap,Real de Valdepeñas,Ven,Cas,area_m2,167.0
Gdl,Victoria,Ven,Cas,area_m2,430.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,1063.0
Zap,Bosques Vallarta,Ven,Cas,area_m2,250.0
Gdl,Alcalde Barranquitas,Ven,Cas,area_m2,330.0
Zap,Valle Imperial,Ven,Cas,area_m2,273.0
Zap,La Calma,Ven,Cas,area_m2,190.0
Gdl,Jardines del Bosque,Ven,Cas,area_m2,404.0
Zap,Ciudad del Sol,Ven,Cas,area_m2,470.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,414.0
Zap,Virreyes,Ven,Cas,area_m2,451.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,area_m2,263.0
Gdl,Jardines de La Paz,Ven,Cas,area_m2,121.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,95.0
Gdl,Jardines del Bosque,Ven,Cas,area_m2,385.0
Gdl,Belisario Domínguez,Ven,Cas,area_m2,114.0
Zap,Jardín Real,Ven,Cas,area_m2,510.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,770.0
Zap,Seattle,Ven,Cas,area_m2,292.0
Gdl,San Rafael,Ven,Cas,area_m2,143.0
Gdl,Moderna,Ven,Cas,area_m2,250.0
Desconocido,Desconocida,Ven,Cas,area_m2,300.0
Gdl,Independencia,Ven,Cas,area_m2,370.0
Zap,Fontee,Ven,Cas,area_m2,299.0
Zap,Los Pinos,Ven,Cas,area_m2,239.0
Gdl,Independencia Oriente,Ven,Cas,area_m2,294.0
Zap,Puerta del Llano,Ven,Cas,area_m2,85.0
Zap,Victoria,Ven,Cas,area_m2,781.0
Gdl,Ferrocarril,Ven,Cas,area_m2,165.0
Zap,Palma Real,Ven,Cas,area_m2,437.0
Zap,Las Fuentes,Ven,Cas,area_m2,380.0
Zap,Argenta Parque Residencial,Ven,Cas,area_m2,234.0
Gdl,Beatriz Hernández,Ven,Cas,area_m2,150.0
Zap,Real de Valdepeñas,Ven,Cas,area_m2,128.0
Zap,Los Robles,Ven,Cas,area_m2,198.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,691.0
Zap,Valle Imperial,Ven,Cas,area_m2,230.0
Zap,Jardines del Valle,Ven,Cas,area_m2,331.0
Gdl,Vallarta Norte,Ven,Cas,area_m2,430.0
Zap,Villa Verona,Ven,Cas,area_m2,800.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,325.0
Gdl,Tetlán II,Ven,Cas,area_m2,70.0
Gdl,Del Bosque,Ven,Cas,area_m2,486.0
Gdl,Independencia Oriente,Ven,Cas,area_m2,158.0
Zap,Valle Imperial,Ven,Cas,area_m2,170.0
Zap,Real del Bosque,Ven,Cas,area_m2,476.0
Gdl,Sutaj,Ven,Cas,area_m2,355.0
Zap,Lomas de La Primavera,Ven,Cas,area_m2,150.0
Zap,Valeira,Ven,Cas,area_m2,205.0
Gdl,Providencia 4a Sección,Ven,Cas,area_m2,224.0
Zap,Atlas Colomos,Ven,Cas,area_m2,524.0
Gdl,Insurgentes,Ven,Cas,area_m2,161.0
Zap,Santa Ana Tepetitlán,Ven,Cas,area_m2,122.0
Zap,El Vigía,Ven,Cas,area_m2,235.0
Zap,Coto Altaterra,Ven,Cas,area_m2,175.0
Zap,Arauca I,Ven,Cas,area_m2,460.0
Zap,Villa Universitaria,Ven,Cas,area_m2,1044.0
Gdl,Insurgentes,Ven,Cas,area_m2,227.0
Zap,Jardines de Guadalupe,Ven,Cas,area_m2,144.0
Gdl,Colon Industrial,Ven,Cas,area_m2,233.0
Gdl,Santa María,Ven,Cas,area_m2,280.0
Zap,Valle Real,Ven,Cas,area_m2,400.0
Zap,Altamira,Ven,Cas,area_m2,361.0
Zap,Valle Imperial,Ven,Cas,area_m2,161.0
Zap,Parque de Las Azaleas,Ven,Cas,area_m2,94.0
Zap,Santa Isabel,Ven,Cas,area_m2,419.0
Gdl,Moderna,Ven,Cas,area_m2,355.0
Zap,Ayamonte,Ven,Cas,area_m2,972.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,129.0
Gdl,Olimpica,Ven,Cas,area_m2,168.0
Zap,Pinar de La Venta,Ven,Cas,area_m2,900.0
Zap,Valle Imperial,Ven,Cas,area_m2,240.0
Zap,Sin Nombre,Ven,Cas,area_m2,550.0
Gdl,Oblatos,Ven,Cas,area_m2,160.0
Zap,Puerta del Tule,Ven,Cas,area_m2,224.0
Zap,Villa Verona,Ven,Cas,area_m2,358.0
Zap,Ciudad Bugambilias,Ven,Cas,area_m2,350.0
Zap,Camino Real,Ven,Cas,area_m2,358.0
Desconocido,Desconocida,Ven,Cas,area_m2,233.0
Zap,Valle Imperial,Ven,Cas,area_m2,107.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,area_m2,480.0
Zap,Base Aérea Militar No 5,Ven,Cas,area_m2,207.0
Zap,Parques del Centinela,Ven,Cas,area_m2,184.0
Zap,Ayamonte,Ven,Cas,area_m2,800.0
Zap,La Cima,Ven,Cas,area_m2,175.0
Zap,Eucalipto Vallarta,Ven,Cas,area_m2,361.0
Zap,El Colli Urbano,Ven,Cas,area_m2,111.0
Gdl,Chapalita,Ven,Cas,area_m2,460.0
Zap,Jardines del Auditorio,Ven,Cas,area_m2,215.0
Gdl,Chapalita,Ven,Cas,area_m2,676.0
Zap,Valle de Los Sauces,Ven,Cas,area_m2,150.0
Gdl,Vallarta Norte,Ven,Cas,area_m2,360.0
Desconocido,Desconocida,Ven,Cas,area_m2,400.0
Zap,Reserva Real,Ven,Cas,area_m2,415.0
Desconocido,Desconocida,Ven,Cas,area_m2,391.0
Zap,Loma Bonita,Ven,Cas,area_m2,219.0
Zap,Real Vallarta,Ven,Cas,area_m2,325.0
Zap,Ciudad de Los Niños,Ven,Cas,area_m2,433.0
Zap,Revolución,Ven,Cas,area_m2,520.0
