id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,precio,mantenimiento,Colonia,balcon,terraza,roof_garden,jardin,patio,bodega,sotano,despensa,closet,estudio,vestidor,cuarto_tv,biblioteca,bar,desayunador,cuarto_servicio,cuarto_lavado,doble_altura,loft,penthouse,duplex,alberca,jacuzzi,sauna,vapor,gimnasio,spa,home_theater,cava,cancha_tenis,cancha_squash,cancha_padel,cancha_futbol,cancha_basquet,area_juegos,ping_pong,billar,jardin_privado,asador,area_parrillas,fogata,kiosco,seguridad,caseta,portero,circuito_cerrado,alarma,intercomunicador,elevador,montacargas,escaleras_electricas,aire_acondicionado,calefaccion,chimenea,ventilacion,cocina_integral,linea_blanca,lavavajillas,horno,microondas,refrigerador,estufa,campana,internet,cable,telefono,gas_natural,cisterna,planta_emergencia,ups,salon_eventos,salon_usos_multiples,salon_fiestas,co_working,business_center,sala_juntas,auditorio,vista_panoramica,frente_al_mar,pet_friendly,acceso_discapacitados,smart_home,paneles_solares,amueblado,semi_amueblado,sin_muebles,obra_nueva,remodelado,obra_gris,a_estrenar,esquina,planta_baja,ultimo_piso,frente,servicio_limpieza,administracion,conserje,operacion,PxM2
Zap-ElBa_Dep-005M-131_03-02-02_Pulpp-10347-20688,Inm24,Zap,01/04/2025,Dep,131.0,5150296.0,0,El Bajío,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,39315.236641221374
Zap-Puer_Dep-012M-179_03-03-01_Activ-10341-20702,Inm24,Zap,01/04/2025,Dep,179.0,12417900.0,0,Puerta de Plata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,69373.74301675978
Zap-DelP_Dep-008M-108_02-02-02_Gaant-10343-20670,Inm24,Zap,01/04/2025,Dep,108.0,8051121.0,0,Del Parque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,74547.41666666667
Zap-Puer_Dep-011M-148_03-03-02_Gaant-10341-20711,Inm24,Zap,01/04/2025,Dep,148.0,11232221.0,0,Puerta de Hierro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,75893.38513513513
Zap-Ciud_Dep-002M-045_01-01-01_CasaS-10345-20678,Inm24,Zap,01/04/2025,Dep,45.0,2485733.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,55238.51111111111
Zap-LaPa_Dep-002M-072_02-02-01_AnaCo-10335-20729,Inm24,Zap,01/04/2025,Dep,72.0,2780000.0,0,La Palmita,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,38611.11111111111
Zap-Puer_Dep-010M-087_01-01-02_Onest-10341-20706,Inm24,Zap,01/04/2025,Dep,87.0,10300000.0,0,Puerta de Hierro,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,118390.80459770115
Zap-Ciud_Dep-011M-246_03-03-02_Eliza-10345-20673,Inm24,Zap,01/04/2025,Dep,246.0,11000000.0,0,Ciudad Granja,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,44715.44715447154
Zap-Puer_Dep-022M-344_03-00-03_Talav-10342-20717,Inm24,Zap,01/04/2025,Dep,344.0,22500000.0,0,Puerta de Hierro,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,65406.976744186046
Zap-Vill_Dep-006M-084_01-01-01_IDGru-10344-20701,Inm24,Zap,01/04/2025,Dep,84.0,6312701.0,0,Villa Verona,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,75151.20238095238
Zap-Sant_Dep-008M-147_02-02-02_ÚNICA-10340-20683,Inm24,Zap,01/04/2025,Dep,147.0,8500000.0,0,Santa Rita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,57823.12925170068
Zap-Fran_Dep-002M-064_02-02-02_INVIE-10343-20611,Inm24,Zap,01/04/2025,Dep,64.0,2700000.0,0,Francisco Sarabia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,42187.5
Zap-Puer_Dep-004M-066_02-02-01_iadMe-10344-20701,Inm24,Zap,01/04/2025,Dep,66.0,4150000.0,0,Puerta del Tule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,62878.78787878788
Zap-Sant_Dep-002M-053_02-02-01_AROBI-10345-20619,Inm24,Zap,01/04/2025,Dep,53.0,2142000.0,0,Santa Ana Tepetitlán,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,40415.09433962264
Zap-Ciud_Dep-002M-044_01-01-01_CityR-10345-20677,Inm24,Zap,01/04/2025,Dep,44.0,2650000.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,60227.27272727273
Gdl-Vict_Dep-003M-078_01-01-01_INVIE-10339-20651,Inm24,Gdl,01/04/2025,Dep,78.0,3800000.0,0,Victoria,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,48717.94871794872
Zap-Cord_Dep-006M-131_03-02-02_ADRIA-10341-20670,Inm24,Zap,01/04/2025,Dep,131.0,6300000.0,0,Cordilleras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,48091.603053435116
Zap-LaGi_Dep-006M-112_03-02-02_CESAR-10340-20643,Inm24,Zap,01/04/2025,Dep,112.0,6462948.0,0,La Giralda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,57704.892857142855
Zap-Joco_Dep-004M-091_01-01-00_inrat-10344-20688,Inm24,Zap,01/04/2025,Dep,91.0,4101000.0,0,Jocotán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,45065.93406593407
Zap-Ciud_Dep-004M-125_02-01-02_ReMax-10345-20684,Inm24,Zap,01/04/2025,Dep,125.0,4300000.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,34400.0
Zap-Ciud_Dep-002M-041_01-01-00_METTA-10344-20684,Inm24,Zap,01/04/2025,Dep,41.0,2295896.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,55997.46341463415
Zap-Chap_Dep-003M-072_01-01-00_KWGRA-10342-20661,Inm24,Zap,01/04/2025,Dep,72.0,3970180.0,0,Chapalita de Occidente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,55141.38888888889
Zap-Elit_Dep-005M-101_02-02-02_MAGNA-10346-20720,Inm24,Zap,01/04/2025,Dep,101.0,5200000.0,0,Elite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,51485.148514851484
Zap-Mira_Dep-006M-140_03-03-02_LasAl-10342-20655,Inm24,Zap,01/04/2025,Dep,140.0,6650000.0,0,Mirador del Sol,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,47500.0
Zap-Carr_Dep-002M-104_03-02-02_HOUMV-10341-20789,Inm24,Zap,01/04/2025,Dep,104.0,2250000.0,0,Carrara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,21634.615384615383
Zap-ElZa_Dep-003M-065_01-01-01_Talav-10341-20655,Inm24,Zap,01/04/2025,Dep,65.0,3799000.0,0,El Zapote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,58446.153846153844
Zap-Ciud_Dep-003M-058_02-01-01_Anafa-10344-20672,Inm24,Zap,01/04/2025,Dep,58.0,3872042.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,66759.3448275862
Zap-Jard_Dep-003M-076_01-02-01_Garan-10343-20741,Inm24,Zap,01/04/2025,Dep,76.0,3563473.0,0,Jardín Real,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,46887.80263157895
Zap-SinN_Dep-005M-075_02-02-01_SIENT-10344-20663,Inm24,Zap,01/04/2025,Dep,75.0,5250000.0,0,Sin Nombre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,70000.0
Zap-ElCe_Dep-002M-092_02-02-02_SMBAR-10338-20768,Inm24,Zap,01/04/2025,Dep,92.0,2880000.0,0,El Centinela,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,31304.347826086956
Zap-ElBa_Dep-003M-101_02-02-02_ABACO-10347-20690,Inm24,Zap,01/04/2025,Dep,101.0,3936811.0,0,El Bajío,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,38978.32673267327
Zap-Ciud_Dep-003M-044_01-01-01_GRECI-10345-20677,Inm24,Zap,01/04/2025,Dep,44.0,3300000.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,75000.0
Zap-Jard_Dep-003M-066_01-01-01_KWGRA-10343-20740,Inm24,Zap,01/04/2025,Dep,66.0,3987653.0,0,Jardín Real,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,60418.98484848485
Zap-Sant_Dep-007M-285_03-03-03_PRIMA-10346-20719,Inm24,Zap,01/04/2025,Dep,285.0,7500000.0,0,Santillana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,26315.78947368421
Zap-Puer_Dep-008M-098_02-02-02_Capit-10340-20709,Inm24,Zap,01/04/2025,Dep,98.0,8980000.0,0,Puerta de Hierro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,91632.6530612245
Zap-Jard_Dep-004M-085_02-02-02_REMAX-10339-20733,Inm24,Zap,01/04/2025,Dep,85.0,4005000.0,0,Jardines del Vigía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,47117.64705882353
Zap-Ciud_Dep-003M-063_01-02-01_Gaant-10344-20688,Inm24,Zap,01/04/2025,Dep,63.0,3971140.0,0,Ciudad Granja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,63033.968253968254
Zap-Sola_Dep-003M-085_01-02-02_Cultu-10346-20724,Inm24,Zap,01/04/2025,Dep,85.0,3950000.0,0,Solares Antara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,46470.58823529412
Zap-LaCe_Dep-006M-084_01-02-00_Talav-10342-20716,Inm24,Zap,01/04/2025,Dep,84.0,6424561.0,0,La Ceiba,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,76482.86904761905
Zap-Sant_Dep-002M-086_02-01-01_CasaS-10344-20614,Inm24,Zap,01/04/2025,Dep,86.0,2400000.0,0,Santa Ana Tepetitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,27906.976744186046
Zap-LaCe_Dep-006M-081_02-02-01_FINCA-10342-20717,Inm24,Zap,01/04/2025,Dep,81.0,6108000.0,0,La Ceiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,75407.4074074074
Zap-Sant_Dep-003M-055_02-02-01_METTA-10343-20681,Inm24,Zap,01/04/2025,Dep,55.0,3829755.0,0,Santa María del Pueblito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,69631.90909090909
Zap-Puer_Dep-016M-176_03-03-02_Activ-10341-20702,Inm24,Zap,01/04/2025,Dep,176.0,16845111.0,0,Puerta de Plata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,95710.85795454546
Zap-Puer_Dep-004M-071_02-02-01_ASESO-10344-20701,Inm24,Zap,01/04/2025,Dep,71.0,4717000.0,0,Puerta del Tule,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,66436.61971830986
Zap-Vall_Dep-007M-121_02-02-02_AGLEZ-10343-20725,Inm24,Zap,01/04/2025,Dep,121.0,7500000.0,0,Valle Real,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,61983.47107438016
Zap-Cima_Dep-007M-098_02-02-01_Gaant-10343-20722,Inm24,Zap,01/04/2025,Dep,98.0,7692988.0,0,Cima Real,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,78499.87755102041
Zap-Loma_Dep-008M-180_03-03-02_SILDU-10336-20713,Inm24,Zap,01/04/2025,Dep,180.0,8000000.0,0,Lomas de Atemajac,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,44444.444444444445
